F_0_0_1.04191_1.2555,F_0_1_1.04191_1.2555,F_0_2_1.04191_1.2555,F_0_3_1.04191_1.2555,F_0_4_1.04191_1.2555,F_0_5_1.04191_1.2555,F_0_6_1.04191_1.2555,F_1_0_1.03406_1.24545,F_1_1_1.03406_1.24545,F_1_2_1.03406_1.24545,F_1_3_1.03406_1.24545,F_1_4_1.03406_1.24545,F_1_5_1.03406_1.24545,F_1_6_1.03406_1.24545,F_2_0_1.04021_1.25482,F_2_1_1.04021_1.25482,F_2_2_1.04021_1.25482,F_2_3_1.04021_1.25482,F_2_4_1.04021_1.25482,F_2_5_1.04021_1.25482,F_2_6_1.04021_1.25482,F_3_0_1.04022_1.25483,F_3_1_1.04022_1.25483,F_3_2_1.04022_1.25483,F_3_3_1.04022_1.25483,F_3_4_1.04022_1.25483,F_3_5_1.04022_1.25483,F_3_6_1.04022_1.25483,F_4_0_3658.0_125737.0,F_4_1_3658.0_125737.0,F_4_2_3658.0_125737.0,F_4_3_3658.0_125737.0,F_4_4_3658.0_125737.0,F_4_5_3658.0_125737.0,F_4_6_3658.0_125737.0,F_5_0_11.55662958_82.3777671,F_5_1_11.55662958_82.3777671,F_5_2_11.55662958_82.3777671,F_5_3_11.55662958_82.3777671,F_5_4_11.55662958_82.3777671,F_5_5_11.55662958_82.3777671,F_5_6_11.55662958_82.3777671,F_6_0_-0.01890803_0.01132859,F_6_1_-0.01890803_0.01132859,F_6_2_-0.01890803_0.01132859,F_6_3_-0.01890803_0.01132859,F_6_4_-0.01890803_0.01132859,F_6_5_-0.01890803_0.01132859,F_6_6_-0.01890803_0.01132859,F_7_0_11.38571229_73.05681023,F_7_1_11.38571229_73.05681023,F_7_2_11.38571229_73.05681023,F_7_3_11.38571229_73.05681023,F_7_4_11.38571229_73.05681023,F_7_5_11.38571229_73.05681023,F_7_6_11.38571229_73.05681023,F_8_0_-287.8009991_290.2597246,F_8_1_-287.8009991_290.2597246,F_8_2_-287.8009991_290.2597246,F_8_3_-287.8009991_290.2597246,F_8_4_-287.8009991_290.2597246,F_8_5_-287.8009991_290.2597246,F_8_6_-287.8009991_290.2597246,F_9_0_0.00472786_0.01756714,F_9_1_0.00472786_0.01756714,F_9_2_0.00472786_0.01756714,F_9_3_0.00472786_0.01756714,F_9_4_0.00472786_0.01756714,F_9_5_0.00472786_0.01756714,F_9_6_0.00472786_0.01756714,F_10_0_6.43661018_88.5643065,F_10_1_6.43661018_88.5643065,F_10_2_6.43661018_88.5643065,F_10_3_6.43661018_88.5643065,F_10_4_6.43661018_88.5643065,F_10_5_6.43661018_88.5643065,F_10_6_6.43661018_88.5643065,F_11_0_1.0_12.0,F_11_1_1.0_12.0,F_11_2_1.0_12.0,F_11_3_1.0_12.0,F_11_4_1.0_12.0,F_11_5_1.0_12.0,F_11_6_1.0_12.0,F_12_0_1.0_31.0,F_12_1_1.0_31.0,F_12_2_1.0_31.0,F_12_3_1.0_31.0,F_12_4_1.0_31.0,F_12_5_1.0_31.0,F_12_6_1.0_31.0,F_13_0_0.0_5.0,F_13_1_0.0_5.0,F_13_2_0.0_5.0,F_13_3_0.0_5.0,F_13_4_0.0_5.0,F_13_5_0.0_5.0,F_13_6_0.0_5.0,Reward_OpenBuy/CloseSell/nopCloseBuy/100000,Reward_OpenSell/CloseBuy/nopCloseSell/100000,Reward_NoOpenBuy/100000,Reward_NoOpenSell/100000
-0.2586731588557505,-0.2804906596750788,-0.29172714078374373,-0.3005290509855316,-0.25005852333910616,-0.1720586169764493,-0.11419073926682011,-0.2254127442168492,-0.239699134301528,-0.22853493542740944,-0.23156251478310153,-0.22711575760442737,-0.21642461800463475,-0.100619707649369,-0.27859838777317003,-0.2940683099575976,-0.2916453100973867,-0.29080657937654497,-0.26107823493779536,-0.17086808629607186,-0.1496202413680644,-0.27869158007548445,-0.2940683099575976,-0.2934159638413866,-0.2908997716788593,-0.26117142724010967,-0.17096127859838628,-0.14989981827500964,-0.5260282276230965,-0.5197536021756404,-0.9185609318556017,-0.9930209126876859,-0.687595737186576,-0.3865283955471457,-0.3545982519516051,0.2583354481539255,0.20234152234498004,0.20577440309942086,0.19638689277014598,0.286927206362104,0.4685008634693275,0.5859144333608268,0.5254998739938526,0.5519307382901923,0.5693090034534283,0.5730607455462946,0.5685033578488601,0.5614873620133467,0.5563419456275205,-0.6675864019812844,-0.5684520037912593,-0.4825355256193449,-0.3830421641427971,-0.4929046210523814,-0.5405931341199014,-0.5145887425399063,0.0478154447565351,-0.04653771234933679,-0.1041682623489405,-0.14439362595981886,-0.023548076252045136,0.2608860509925697,0.4302115599693699,-0.12189157024381436,-0.1745206896336865,-0.25162781713616345,-0.6772186602363996,-0.733407169249366,-0.628595996037161,-0.6450626514882454,0.7611943597738065,0.7759834795765523,0.7691413103062672,0.7352263933561163,0.6885652111762535,0.643911130466249,0.6031384188227524,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,0.46666666666666656,0.5333333333333334,0.6000000000000001,0.7333333333333334,0.8,0.8666666666666667,0.9333333333333333,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.17702747576060396,0.10837672140758368,0.2512720591350169,0.13518632091445645
-0.2804906596750788,-0.29172714078374373,-0.3005290509855316,-0.25005852333910616,-0.1720586169764493,-0.11419073926682011,-0.07036846294302213,-0.239699134301528,-0.22853493542740944,-0.23156251478310153,-0.22711575760442737,-0.21642461800463475,-0.100619707649369,-0.08273806707980413,-0.2940683099575976,-0.2916453100973867,-0.29080657937654497,-0.26107823493779536,-0.17086808629607186,-0.1496202413680644,-0.0909090909090905,-0.2940683099575976,-0.2934159638413866,-0.2908997716788593,-0.26117142724010967,-0.17096127859838628,-0.14989981827500964,-0.09100228321140491,-0.5197536021756404,-0.9185609318556017,-0.9930209126876859,-0.687595737186576,-0.3865283955471457,-0.3545982519516051,-0.4039269653257317,0.20234152234498004,0.20577440309942086,0.19638689277014598,0.286927206362104,0.4685008634693275,0.5859144333608268,0.6706742487239279,0.5519307382901923,0.5693090034534283,0.5730607455462946,0.5685033578488601,0.5614873620133467,0.5563419456275205,0.5574624412384719,-0.5684520037912593,-0.4825355256193449,-0.3830421641427971,-0.4929046210523814,-0.5405931341199014,-0.5145887425399063,-0.45102131029126935,-0.04653771234933679,-0.1041682623489405,-0.14439362595981886,-0.023548076252045136,0.2608860509925697,0.4302115599693699,0.5285843365109428,-0.1745206896336865,-0.25162781713616345,-0.6772186602363996,-0.733407169249366,-0.628595996037161,-0.6450626514882454,-0.5905424603248781,0.7759834795765523,0.7691413103062672,0.7352263933561163,0.6885652111762535,0.643911130466249,0.6031384188227524,0.5787496770249114,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,0.5333333333333334,0.6000000000000001,0.7333333333333334,0.8,0.8666666666666667,0.9333333333333333,1.0,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,0.23854411796882544,0.10162144205755441,0.2867575201081575,0.13793307240486016
-0.29172714078374373,-0.3005290509855316,-0.25005852333910616,-0.1720586169764493,-0.11419073926682011,-0.07036846294302213,-0.04611639121681688,-0.22853493542740944,-0.23156251478310153,-0.22711575760442737,-0.21642461800463475,-0.100619707649369,-0.08273806707980413,-0.05946355078291299,-0.2916453100973867,-0.29080657937654497,-0.26107823493779536,-0.17086808629607186,-0.1496202413680644,-0.0909090909090905,-0.07562555332929588,-0.2934159638413866,-0.2908997716788593,-0.26117142724010967,-0.17096127859838628,-0.14989981827500964,-0.09100228321140491,-0.0701272074926611,-0.9185609318556017,-0.9930209126876859,-0.687595737186576,-0.3865283955471457,-0.3545982519516051,-0.4039269653257317,-0.4295988663078826,0.20577440309942086,0.19638689277014598,0.286927206362104,0.4685008634693275,0.5859144333608268,0.6706742487239279,0.7051511061354665,0.5693090034534283,0.5730607455462946,0.5685033578488601,0.5614873620133467,0.5563419456275205,0.5574624412384719,0.5666956161105308,-0.4825355256193449,-0.3830421641427971,-0.4929046210523814,-0.5405931341199014,-0.5145887425399063,-0.45102131029126935,-0.3754381140177897,-0.1041682623489405,-0.14439362595981886,-0.023548076252045136,0.2608860509925697,0.4302115599693699,0.5285843365109428,0.5077441885713088,-0.25162781713616345,-0.6772186602363996,-0.733407169249366,-0.628595996037161,-0.6450626514882454,-0.5905424603248781,-0.6815584674530035,0.7691413103062672,0.7352263933561163,0.6885652111762535,0.643911130466249,0.6031384188227524,0.5787496770249114,0.5691576726792573,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.4545454545454546,0.6000000000000001,0.7333333333333334,0.8,0.8666666666666667,0.9333333333333333,1.0,-1.0,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,0.29242821600147295,0.13518632091445645,0.21353773829087197,0.04588553146935758
-0.3005290509855316,-0.25005852333910616,-0.1720586169764493,-0.11419073926682011,-0.07036846294302213,-0.04611639121681688,-0.06971300154501647,-0.23156251478310153,-0.22711575760442737,-0.21642461800463475,-0.100619707649369,-0.08273806707980413,-0.05946355078291299,-0.010359998107762447,-0.29080657937654497,-0.26107823493779536,-0.17086808629607186,-0.1496202413680644,-0.0909090909090905,-0.07562555332929588,-0.08196262988677239,-0.2908997716788593,-0.26117142724010967,-0.17096127859838628,-0.14989981827500964,-0.09100228321140491,-0.0701272074926611,-0.08196262988677028,-0.9930209126876859,-0.687595737186576,-0.3865283955471457,-0.3545982519516051,-0.4039269653257317,-0.4295988663078826,-0.9519982961852571,0.19638689277014598,0.286927206362104,0.4685008634693275,0.5859144333608268,0.6706742487239279,0.7051511061354665,0.7107074489701024,0.5730607455462946,0.5685033578488601,0.5614873620133467,0.5563419456275205,0.5574624412384719,0.5666956161105308,0.5835162792666639,-0.3830421641427971,-0.4929046210523814,-0.5405931341199014,-0.5145887425399063,-0.45102131029126935,-0.3754381140177897,-0.3099326773555412,-0.14439362595981886,-0.023548076252045136,0.2608860509925697,0.4302115599693699,0.5285843365109428,0.5077441885713088,0.4516902612388989,-0.6772186602363996,-0.733407169249366,-0.628595996037161,-0.6450626514882454,-0.5905424603248781,-0.6815584674530035,-0.7930460275030999,0.7352263933561163,0.6885652111762535,0.643911130466249,0.6031384188227524,0.5787496770249114,0.5691576726792573,0.5747175678237753,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,0.7333333333333334,0.8,0.8666666666666667,0.9333333333333333,1.0,-1.0,-0.8666666666666667,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,0.3591355890801992,0.13793307240486016,0.1173326178405014,-0.08873200205637087
-0.25005852333910616,-0.1720586169764493,-0.11419073926682011,-0.07036846294302213,-0.04611639121681688,-0.06971300154501647,-0.07261575916475549,-0.22711575760442737,-0.21642461800463475,-0.100619707649369,-0.08273806707980413,-0.05946355078291299,-0.010359998107762447,-0.03808127158332997,-0.26107823493779536,-0.17086808629607186,-0.1496202413680644,-0.0909090909090905,-0.07562555332929588,-0.08196262988677239,-0.07394809188761031,-0.26117142724010967,-0.17096127859838628,-0.14989981827500964,-0.09100228321140491,-0.0701272074926611,-0.08196262988677028,-0.07404128418992473,-0.687595737186576,-0.3865283955471457,-0.3545982519516051,-0.4039269653257317,-0.4295988663078826,-0.9519982961852571,-0.5024369465673867,0.286927206362104,0.4685008634693275,0.5859144333608268,0.6706742487239279,0.7051511061354665,0.7107074489701024,0.6930160477320724,0.5685033578488601,0.5614873620133467,0.5563419456275205,0.5574624412384719,0.5666956161105308,0.5835162792666639,0.6060359921181666,-0.4929046210523814,-0.5405931341199014,-0.5145887425399063,-0.45102131029126935,-0.3754381140177897,-0.3099326773555412,-0.3748319597372811,-0.023548076252045136,0.2608860509925697,0.4302115599693699,0.5285843365109428,0.5077441885713088,0.4516902612388989,0.366549500100555,-0.733407169249366,-0.628595996037161,-0.6450626514882454,-0.5905424603248781,-0.6815584674530035,-0.7930460275030999,-0.8066199973830308,0.6885652111762535,0.643911130466249,0.6031384188227524,0.5787496770249114,0.5691576726792573,0.5747175678237753,0.5958819140539116,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,0.8,0.8666666666666667,0.9333333333333333,1.0,-1.0,-0.8666666666666667,-0.8,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,0.2626412909660225,0.04588553146935758,0.11740177277650875,0.027142063234902203
-0.1720586169764493,-0.11419073926682011,-0.07036846294302213,-0.04611639121681688,-0.06971300154501647,-0.07261575916475549,-0.08048129594082132,-0.21642461800463475,-0.100619707649369,-0.08273806707980413,-0.05946355078291299,-0.010359998107762447,-0.03808127158332997,-0.0583282085245268,-0.17086808629607186,-0.1496202413680644,-0.0909090909090905,-0.07562555332929588,-0.08196262988677239,-0.07394809188761031,-0.1009738595592018,-0.17096127859838628,-0.14989981827500964,-0.09100228321140491,-0.0701272074926611,-0.08196262988677028,-0.07404128418992473,-0.10106705186151621,-0.3865283955471457,-0.3545982519516051,-0.4039269653257317,-0.4295988663078826,-0.9519982961852571,-0.5024369465673867,-0.4436553379369097,0.4685008634693275,0.5859144333608268,0.6706742487239279,0.7051511061354665,0.7107074489701024,0.6930160477320724,0.5895116373725253,0.5614873620133467,0.5563419456275205,0.5574624412384719,0.5666956161105308,0.5835162792666639,0.6060359921181666,0.631923144848862,-0.5405931341199014,-0.5145887425399063,-0.45102131029126935,-0.3754381140177897,-0.3099326773555412,-0.3748319597372811,-0.48969354022822187,0.2608860509925697,0.4302115599693699,0.5285843365109428,0.5077441885713088,0.4516902612388989,0.366549500100555,0.2531820629556465,-0.628595996037161,-0.6450626514882454,-0.5905424603248781,-0.6815584674530035,-0.7930460275030999,-0.8066199973830308,-0.7642282121738914,0.643911130466249,0.6031384188227524,0.5787496770249114,0.5691576726792573,0.5747175678237753,0.5958819140539116,0.6372331309048946,-0.6363636363636364,-0.6363636363636364,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,0.8666666666666667,0.9333333333333333,1.0,-1.0,-0.8666666666666667,-0.8,-0.7333333333333334,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.1173326178405014,-0.08873200205637087,0.04763886069847766,-0.03887844700197007
-0.11419073926682011,-0.07036846294302213,-0.04611639121681688,-0.06971300154501647,-0.07261575916475549,-0.08048129594082132,-0.05201554379886564,-0.100619707649369,-0.08273806707980413,-0.05946355078291299,-0.010359998107762447,-0.03808127158332997,-0.0583282085245268,-0.06703249917214527,-0.1496202413680644,-0.0909090909090905,-0.07562555332929588,-0.08196262988677239,-0.07394809188761031,-0.1009738595592018,-0.07292297656213576,-0.14989981827500964,-0.09100228321140491,-0.0701272074926611,-0.08196262988677028,-0.07404128418992473,-0.10106705186151621,-0.07310936116676647,-0.3545982519516051,-0.4039269653257317,-0.4295988663078826,-0.9519982961852571,-0.5024369465673867,-0.4436553379369097,-0.34027965497751456,0.5859144333608268,0.6706742487239279,0.7051511061354665,0.7107074489701024,0.6930160477320724,0.5895116373725253,0.6337231427174623,0.5563419456275205,0.5574624412384719,0.5666956161105308,0.5835162792666639,0.6060359921181666,0.631923144848862,0.6597430532910094,-0.5145887425399063,-0.45102131029126935,-0.3754381140177897,-0.3099326773555412,-0.3748319597372811,-0.48969354022822187,-0.5456417012834521,0.4302115599693699,0.5285843365109428,0.5077441885713088,0.4516902612388989,0.366549500100555,0.2531820629556465,0.2612635351409536,-0.6450626514882454,-0.5905424603248781,-0.6815584674530035,-0.7930460275030999,-0.8066199973830308,-0.7642282121738914,-0.7088185630346874,0.6031384188227524,0.5787496770249114,0.5691576726792573,0.5747175678237753,0.5958819140539116,0.6372331309048946,0.6936982225583994,-0.6363636363636364,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,0.9333333333333333,1.0,-1.0,-0.8666666666666667,-0.8,-0.7333333333333334,-0.6666666666666667,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.11740177277650875,0.027142063234902203,0.022409233542958314,0.007670585591812219
-0.07036846294302213,-0.04611639121681688,-0.06971300154501647,-0.07261575916475549,-0.08048129594082132,-0.05201554379886564,-0.0311344164052616,-0.08273806707980413,-0.05946355078291299,-0.010359998107762447,-0.03808127158332997,-0.0583282085245268,-0.06703249917214527,-0.05671980699181478,-0.0909090909090905,-0.07562555332929588,-0.08196262988677239,-0.07394809188761031,-0.1009738595592018,-0.07292297656213576,-0.1009738595592018,-0.09100228321140491,-0.0701272074926611,-0.08196262988677028,-0.07404128418992473,-0.10106705186151621,-0.07310936116676647,-0.10106705186151621,-0.4039269653257317,-0.4295988663078826,-0.9519982961852571,-0.5024369465673867,-0.4436553379369097,-0.34027965497751456,-0.29168816913637885,0.6706742487239279,0.7051511061354665,0.7107074489701024,0.6930160477320724,0.5895116373725253,0.6337231427174623,0.6002194806316912,0.5574624412384719,0.5666956161105308,0.5835162792666639,0.6060359921181666,0.631923144848862,0.6597430532910094,0.6846730884602841,-0.45102131029126935,-0.3754381140177897,-0.3099326773555412,-0.3748319597372811,-0.48969354022822187,-0.5456417012834521,-0.5665603050231669,0.5285843365109428,0.5077441885713088,0.4516902612388989,0.366549500100555,0.2531820629556465,0.2612635351409536,0.2130330518077368,-0.5905424603248781,-0.6815584674530035,-0.7930460275030999,-0.8066199973830308,-0.7642282121738914,-0.7088185630346874,-0.6596382351658349,0.5787496770249114,0.5691576726792573,0.5747175678237753,0.5958819140539116,0.6372331309048946,0.6936982225583994,0.7304396561454654,-0.6363636363636364,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,1.0,-1.0,-0.8666666666666667,-0.8,-0.7333333333333334,-0.6666666666666667,-0.6,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,0.04763886069847766,-0.03887844700197007,0.11870600687450804,0.12947430127031287
-0.04611639121681688,-0.06971300154501647,-0.07261575916475549,-0.08048129594082132,-0.05201554379886564,-0.0311344164052616,-0.06343929959267836,-0.05946355078291299,-0.010359998107762447,-0.03808127158332997,-0.0583282085245268,-0.06703249917214527,-0.05671980699181478,-0.04602866739202427,-0.07562555332929588,-0.08196262988677239,-0.07394809188761031,-0.1009738595592018,-0.07292297656213576,-0.1009738595592018,-0.07758259167792869,-0.0701272074926611,-0.08196262988677028,-0.07404128418992473,-0.10106705186151621,-0.07310936116676647,-0.10106705186151621,-0.05801220819160269,-0.4295988663078826,-0.9519982961852571,-0.5024369465673867,-0.4436553379369097,-0.34027965497751456,-0.29168816913637885,-0.5631844952858395,0.7051511061354665,0.7107074489701024,0.6930160477320724,0.5895116373725253,0.6337231427174623,0.6002194806316912,0.6164407032811523,0.5666956161105308,0.5835162792666639,0.6060359921181666,0.631923144848862,0.6597430532910094,0.6846730884602841,0.7043439379136953,-0.3754381140177897,-0.3099326773555412,-0.3748319597372811,-0.48969354022822187,-0.5456417012834521,-0.5665603050231669,-0.5846897614030058,0.5077441885713088,0.4516902612388989,0.366549500100555,0.2531820629556465,0.2612635351409536,0.2130330518077368,0.2058514706177399,-0.6815584674530035,-0.7930460275030999,-0.8066199973830308,-0.7642282121738914,-0.7088185630346874,-0.6596382351658349,-0.6386090185742502,0.5691576726792573,0.5747175678237753,0.5958819140539116,0.6372331309048946,0.6936982225583994,0.7304396561454654,0.7565771064355113,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-1.0,-0.8666666666666667,-0.8,-0.7333333333333334,-0.6666666666666667,-0.6,-0.5333333333333333,1.0,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,0.022409233542958314,0.007670585591812219,0.06906897516285104,0.07693451193891687
-0.06971300154501647,-0.07261575916475549,-0.08048129594082132,-0.05201554379886564,-0.0311344164052616,-0.06343929959267836,-0.057352872325483806,-0.010359998107762447,-0.03808127158332997,-0.0583282085245268,-0.06703249917214527,-0.05671980699181478,-0.04602866739202427,-0.0023179904442021115,-0.08196262988677239,-0.07394809188761031,-0.1009738595592018,-0.07292297656213576,-0.1009738595592018,-0.07758259167792869,-0.059223708121710184,-0.08196262988677028,-0.07404128418992473,-0.10106705186151621,-0.07310936116676647,-0.10106705186151621,-0.05801220819160269,-0.05894413121476083,-0.9519982961852571,-0.5024369465673867,-0.4436553379369097,-0.34027965497751456,-0.29168816913637885,-0.5631844952858395,-0.9357465247913237,0.7107074489701024,0.6930160477320724,0.5895116373725253,0.6337231427174623,0.6002194806316912,0.6164407032811523,0.67130915549858,0.5835162792666639,0.6060359921181666,0.631923144848862,0.6597430532910094,0.6846730884602841,0.7043439379136953,0.7182654675026507,-0.3099326773555412,-0.3748319597372811,-0.48969354022822187,-0.5456417012834521,-0.5665603050231669,-0.5846897614030058,-0.5724351344343847,0.4516902612388989,0.366549500100555,0.2531820629556465,0.2612635351409536,0.2130330518077368,0.2058514706177399,0.24941006255741227,-0.7930460275030999,-0.8066199973830308,-0.7642282121738914,-0.7088185630346874,-0.6596382351658349,-0.6386090185742502,-0.6490691066788792,0.5747175678237753,0.5958819140539116,0.6372331309048946,0.6936982225583994,0.7304396561454654,0.7565771064355113,0.7729893809835284,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.8666666666666667,-0.8,-0.7333333333333334,-0.6666666666666667,-0.6,-0.5333333333333333,-0.4,-1.0,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,0.07007551347368556,0.12947430127031287,0.09161210226529526,0.04430617483258902
-0.07261575916475549,-0.08048129594082132,-0.05201554379886564,-0.0311344164052616,-0.06343929959267836,-0.057352872325483806,-0.03731448101502888,-0.03808127158332997,-0.0583282085245268,-0.06703249917214527,-0.05671980699181478,-0.04602866739202427,-0.0023179904442021115,-0.024078717063247157,-0.07394809188761031,-0.1009738595592018,-0.07292297656213576,-0.1009738595592018,-0.07758259167792869,-0.059223708121710184,-0.06509482316760651,-0.07404128418992473,-0.10106705186151621,-0.07310936116676647,-0.10106705186151621,-0.05801220819160269,-0.05894413121476083,-0.06528120777223734,-0.5024369465673867,-0.4436553379369097,-0.34027965497751456,-0.29168816913637885,-0.5631844952858395,-0.9357465247913237,-0.4749793166719911,0.6930160477320724,0.5895116373725253,0.6337231427174623,0.6002194806316912,0.6164407032811523,0.67130915549858,0.650867706650188,0.6060359921181666,0.631923144848862,0.6597430532910094,0.6846730884602841,0.7043439379136953,0.7182654675026507,0.7261221657711743,-0.3748319597372811,-0.48969354022822187,-0.5456417012834521,-0.5665603050231669,-0.5846897614030058,-0.5724351344343847,-0.6405400250605624,0.366549500100555,0.2531820629556465,0.2612635351409536,0.2130330518077368,0.2058514706177399,0.24941006255741227,0.22654612363521132,-0.8066199973830308,-0.7642282121738914,-0.7088185630346874,-0.6596382351658349,-0.6386090185742502,-0.6490691066788792,-0.5872042669059324,0.5958819140539116,0.6372331309048946,0.6936982225583994,0.7304396561454654,0.7565771064355113,0.7729893809835284,0.7850003232624461,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.8,-0.7333333333333334,-0.6666666666666667,-0.6,-0.5333333333333333,-0.4,-0.33333333333333337,-0.6,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,0.07588102871316359,0.07693451193891687,0.0346805979813839,-0.03949128234635057
-0.08048129594082132,-0.05201554379886564,-0.0311344164052616,-0.06343929959267836,-0.057352872325483806,-0.03731448101502888,-0.02083430872231873,-0.0583282085245268,-0.06703249917214527,-0.05671980699181478,-0.04602866739202427,-0.0023179904442021115,-0.024078717063247157,-0.048961634892852435,-0.1009738595592018,-0.07292297656213576,-0.1009738595592018,-0.07758259167792869,-0.059223708121710184,-0.06509482316760651,-0.09836447509435808,-0.10106705186151621,-0.07310936116676647,-0.10106705186151621,-0.05801220819160269,-0.05894413121476083,-0.06528120777223734,-0.09864405200130322,-0.4436553379369097,-0.34027965497751456,-0.29168816913637885,-0.5631844952858395,-0.9357465247913237,-0.4749793166719911,-0.38258013253712764,0.5895116373725253,0.6337231427174623,0.6002194806316912,0.6164407032811523,0.67130915549858,0.650867706650188,0.5351543799942058,0.631923144848862,0.6597430532910094,0.6846730884602841,0.7043439379136953,0.7182654675026507,0.7261221657711743,0.7277731439559052,-0.48969354022822187,-0.5456417012834521,-0.5665603050231669,-0.5846897614030058,-0.5724351344343847,-0.6405400250605624,-0.7256668513270188,0.2531820629556465,0.2612635351409536,0.2130330518077368,0.2058514706177399,0.24941006255741227,0.22654612363521132,0.13707885416052523,-0.7642282121738914,-0.7088185630346874,-0.6596382351658349,-0.6386090185742502,-0.6490691066788792,-0.5872042669059324,-0.46959642596781115,0.6372331309048946,0.6936982225583994,0.7304396561454654,0.7565771064355113,0.7729893809835284,0.7850003232624461,0.7848948382630101,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.7333333333333334,-0.6666666666666667,-0.6,-0.5333333333333333,-0.4,-0.33333333333333337,-0.2666666666666667,-0.19999999999999996,0.19999999999999996,0.6000000000000001,1.0,-1.0,-0.6,-0.19999999999999996,0.09161210226529526,0.04430617483258902,0.003231035374506305,-0.01886589798568961
