index,CLOSE_15m_tick_1,CLOSE_30m_tick_1,CLOSE_15m_tick_2,CLOSE_30m_tick_2,CLOSE_15m_tick_3,CLOSE_30m_tick_3,CLOSE_15m_tick_4,CLOSE_30m_tick_4,CLOSE_15m_tick_5,CLOSE_30m_tick_5,CLOSE_15m_tick_6,CLOSE_30m_tick_6,CLOSE_15m_tick_7,CLOSE_30m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_8
2005-05-17 04:00:00,1.2616,1.2616,1.262,1.2616,1.2616,1.2612,1.2612,1.262,1.2612,1.2628,1.2617,1.2631,1.262,1.2639,1.2621,1.2639
2005-05-17 05:00:00,1.2628,1.2628,1.2627,1.2624,1.2624,1.2616,1.2619,1.2616,1.2616,1.2612,1.262,1.262,1.2616,1.2628,1.2612,1.2631
2005-05-17 06:00:00,1.263,1.263,1.2631,1.2634,1.2634,1.2628,1.2631,1.2624,1.2628,1.2616,1.2627,1.2616,1.2624,1.2612,1.2619,1.262
2005-05-17 07:00:00,1.263,1.263,1.2629,1.2629,1.2629,1.263,1.2629,1.2634,1.263,1.2628,1.2631,1.2624,1.2634,1.2616,1.2631,1.2616
2005-05-17 08:00:00,1.2643,1.2643,1.2645,1.2642,1.2642,1.263,1.2636,1.2629,1.263,1.263,1.2629,1.2634,1.2629,1.2628,1.2629,1.2624
2005-05-17 09:00:00,1.2634,1.2634,1.2635,1.2636,1.2636,1.2643,1.2641,1.2642,1.2643,1.263,1.2645,1.2629,1.2642,1.263,1.2636,1.2634
2005-05-17 10:00:00,1.2622,1.2622,1.2628,1.2629,1.2629,1.2634,1.2631,1.2636,1.2634,1.2643,1.2635,1.2642,1.2636,1.263,1.2641,1.2629
2005-05-17 11:00:00,1.2657,1.2657,1.2645,1.263,1.263,1.2622,1.2627,1.2629,1.2622,1.2634,1.2628,1.2636,1.2629,1.2643,1.2631,1.2642
2005-05-17 12:00:00,1.2648,1.2648,1.265,1.2655,1.2655,1.2657,1.2659,1.263,1.2657,1.2622,1.2645,1.2629,1.263,1.2634,1.2627,1.2636
2005-05-17 13:00:00,1.2637,1.2637,1.2641,1.2651,1.2651,1.2648,1.2652,1.2655,1.2648,1.2657,1.265,1.263,1.2655,1.2622,1.2659,1.2629
2005-05-17 14:00:00,1.2636,1.2636,1.2633,1.2641,1.2641,1.2637,1.2639,1.2651,1.2637,1.2648,1.2641,1.2655,1.2651,1.2657,1.2652,1.263
2005-05-17 15:00:00,1.2621,1.2621,1.2627,1.2636,1.2636,1.2636,1.2636,1.2641,1.2636,1.2637,1.2633,1.2651,1.2641,1.2648,1.2639,1.2655
2005-05-17 16:00:00,1.2636,1.2636,1.2639,1.2631,1.2631,1.2621,1.2623,1.2636,1.2621,1.2636,1.2627,1.2641,1.2636,1.2637,1.2636,1.2651
2005-05-17 17:00:00,1.2636,1.2636,1.2635,1.2625,1.2625,1.2636,1.2622,1.2631,1.2636,1.2621,1.2639,1.2636,1.2631,1.2636,1.2623,1.2641
2005-05-17 18:00:00,1.2645,1.2645,1.2647,1.2636,1.2636,1.2636,1.2636,1.2625,1.2636,1.2636,1.2635,1.2631,1.2625,1.2621,1.2622,1.2636
2005-05-17 19:00:00,1.2644,1.2644,1.2647,1.2643,1.2643,1.2645,1.2643,1.2636,1.2645,1.2636,1.2647,1.2625,1.2636,1.2636,1.2636,1.2631
2005-05-17 20:00:00,1.2642,1.2642,1.264,1.2645,1.2645,1.2644,1.2643,1.2643,1.2644,1.2645,1.2647,1.2636,1.2643,1.2636,1.2643,1.2625
2005-05-17 21:00:00,1.2624,1.2624,1.2638,1.2647,1.2647,1.2642,1.2644,1.2645,1.2642,1.2644,1.264,1.2643,1.2645,1.2645,1.2643,1.2636
2005-05-17 22:00:00,1.26,1.26,1.2615,1.2619,1.2619,1.2624,1.262,1.2647,1.2624,1.2642,1.2638,1.2645,1.2647,1.2644,1.2644,1.2643
2005-05-17 23:00:00,1.2609,1.2609,1.2604,1.2605,1.2605,1.26,1.2604,1.2619,1.26,1.2624,1.2615,1.2647,1.2619,1.2642,1.262,1.2645
2005-05-18 00:00:00,1.2612,1.2612,1.2608,1.2606,1.2606,1.2609,1.2606,1.2605,1.2609,1.26,1.2604,1.2619,1.2605,1.2624,1.2604,1.2647
2005-05-18 01:00:00,1.2602,1.2602,1.2606,1.2606,1.2606,1.2612,1.2602,1.2606,1.2612,1.2609,1.2608,1.2605,1.2606,1.26,1.2606,1.2619
2005-05-18 02:00:00,1.2592,1.2592,1.2597,1.2599,1.2599,1.2602,1.2602,1.2606,1.2602,1.2612,1.2606,1.2606,1.2606,1.2609,1.2602,1.2605
2005-05-18 03:00:00,1.2597,1.2597,1.2596,1.2597,1.2597,1.2592,1.2596,1.2599,1.2592,1.2602,1.2597,1.2606,1.2599,1.2612,1.2602,1.2606
2005-05-18 04:00:00,1.2607,1.2607,1.2606,1.2605,1.2605,1.2597,1.2595,1.2597,1.2597,1.2592,1.2596,1.2599,1.2597,1.2602,1.2596,1.2606
2005-05-18 05:00:00,1.2607,1.2607,1.2608,1.2606,1.2606,1.2607,1.2602,1.2605,1.2607,1.2597,1.2606,1.2597,1.2605,1.2592,1.2595,1.2599
2005-05-18 06:00:00,1.261,1.261,1.2606,1.2609,1.2609,1.2607,1.2614,1.2606,1.2607,1.2607,1.2608,1.2605,1.2606,1.2597,1.2602,1.2597
2005-05-18 07:00:00,1.2608,1.2608,1.2608,1.2607,1.2607,1.261,1.2608,1.2609,1.261,1.2607,1.2606,1.2606,1.2609,1.2607,1.2614,1.2605
2005-05-18 08:00:00,1.2613,1.2613,1.2609,1.2609,1.2609,1.2608,1.2604,1.2607,1.2608,1.261,1.2608,1.2609,1.2607,1.2607,1.2608,1.2606
2005-05-18 09:00:00,1.2625,1.2625,1.2622,1.2622,1.2622,1.2613,1.2617,1.2609,1.2613,1.2608,1.2609,1.2607,1.2609,1.261,1.2604,1.2609
2005-05-18 10:00:00,1.2628,1.2628,1.2619,1.2622,1.2622,1.2625,1.2624,1.2622,1.2625,1.2613,1.2622,1.2609,1.2622,1.2608,1.2617,1.2607
2005-05-18 11:00:00,1.262,1.262,1.2627,1.2627,1.2627,1.2628,1.262,1.2622,1.2628,1.2625,1.2619,1.2622,1.2622,1.2613,1.2624,1.2609
2005-05-18 12:00:00,1.2618,1.2618,1.2612,1.2615,1.2615,1.262,1.2611,1.2627,1.262,1.2628,1.2627,1.2622,1.2627,1.2625,1.262,1.2622
2005-05-18 13:00:00,1.2613,1.2613,1.2617,1.2615,1.2615,1.2618,1.2614,1.2615,1.2618,1.262,1.2612,1.2627,1.2615,1.2628,1.2611,1.2622
2005-05-18 14:00:00,1.2628,1.2628,1.2615,1.2615,1.2615,1.2613,1.2612,1.2615,1.2613,1.2618,1.2617,1.2615,1.2615,1.262,1.2614,1.2627
2005-05-18 15:00:00,1.2657,1.2657,1.2648,1.2617,1.2617,1.2628,1.2623,1.2615,1.2628,1.2613,1.2615,1.2615,1.2615,1.2618,1.2612,1.2615
2005-05-18 16:00:00,1.2621,1.2621,1.2613,1.2627,1.2627,1.2657,1.2643,1.2617,1.2657,1.2628,1.2648,1.2615,1.2617,1.2613,1.2623,1.2615
2005-05-18 17:00:00,1.2641,1.2641,1.263,1.2629,1.2629,1.2621,1.2636,1.2627,1.2621,1.2657,1.2613,1.2617,1.2627,1.2628,1.2643,1.2615
2005-05-18 18:00:00,1.2662,1.2662,1.2658,1.2643,1.2643,1.2641,1.2636,1.2629,1.2641,1.2621,1.263,1.2627,1.2629,1.2657,1.2636,1.2617
2005-05-18 19:00:00,1.267,1.267,1.2662,1.2655,1.2655,1.2662,1.2654,1.2643,1.2662,1.2641,1.2658,1.2629,1.2643,1.2621,1.2636,1.2627
2005-05-18 20:00:00,1.2678,1.2678,1.2668,1.2684,1.2684,1.267,1.2683,1.2655,1.267,1.2662,1.2662,1.2643,1.2655,1.2641,1.2654,1.2629
2005-05-18 21:00:00,1.2679,1.2679,1.2685,1.2677,1.2677,1.2678,1.2679,1.2684,1.2678,1.267,1.2668,1.2655,1.2684,1.2662,1.2683,1.2643
2005-05-18 22:00:00,1.2683,1.2683,1.2674,1.2678,1.2678,1.2679,1.2679,1.2677,1.2679,1.2678,1.2685,1.2684,1.2677,1.267,1.2679,1.2655
2005-05-18 23:00:00,1.2684,1.2684,1.2689,1.2688,1.2688,1.2683,1.2682,1.2678,1.2683,1.2679,1.2674,1.2677,1.2678,1.2678,1.2679,1.2684
2005-05-19 00:00:00,1.2679,1.2679,1.2677,1.268,1.268,1.2684,1.268,1.2688,1.2684,1.2683,1.2689,1.2678,1.2688,1.2679,1.2682,1.2677
2005-05-19 01:00:00,1.268,1.268,1.2681,1.2682,1.2682,1.2679,1.2672,1.268,1.2679,1.2684,1.2677,1.2688,1.268,1.2683,1.268,1.2678
2005-05-19 02:00:00,1.2673,1.2673,1.2677,1.2678,1.2678,1.268,1.2674,1.2682,1.268,1.2679,1.2681,1.268,1.2682,1.2684,1.2672,1.2688
2005-05-19 03:00:00,1.2683,1.2683,1.2686,1.2678,1.2678,1.2673,1.2672,1.2678,1.2673,1.268,1.2677,1.2682,1.2678,1.2679,1.2674,1.268
2005-05-19 04:00:00,1.2679,1.2679,1.2678,1.2674,1.2674,1.2683,1.2676,1.2678,1.2683,1.2673,1.2686,1.2678,1.2678,1.268,1.2672,1.2682
2005-05-19 05:00:00,1.2684,1.2684,1.2687,1.2689,1.2689,1.2679,1.2681,1.2674,1.2679,1.2683,1.2678,1.2678,1.2674,1.2673,1.2676,1.2678
2005-05-19 06:00:00,1.2681,1.2681,1.2683,1.2681,1.2681,1.2684,1.2685,1.2689,1.2684,1.2679,1.2687,1.2674,1.2689,1.2683,1.2681,1.2678
2005-05-19 07:00:00,1.2676,1.2676,1.2677,1.2681,1.2681,1.2681,1.2682,1.2681,1.2681,1.2684,1.2683,1.2689,1.2681,1.2679,1.2685,1.2674
2005-05-19 08:00:00,1.2671,1.2671,1.2673,1.2676,1.2676,1.2676,1.2676,1.2681,1.2676,1.2681,1.2677,1.2681,1.2681,1.2684,1.2682,1.2689
2005-05-19 09:00:00,1.2683,1.2683,1.2677,1.2678,1.2678,1.2671,1.2679,1.2676,1.2671,1.2676,1.2673,1.2681,1.2676,1.2681,1.2676,1.2681
2005-05-19 10:00:00,1.2667,1.2667,1.2666,1.2675,1.2675,1.2683,1.2672,1.2678,1.2683,1.2671,1.2677,1.2676,1.2678,1.2676,1.2679,1.2681
2005-05-19 11:00:00,1.2658,1.2658,1.2664,1.2658,1.2658,1.2667,1.2666,1.2675,1.2667,1.2683,1.2666,1.2678,1.2675,1.2671,1.2672,1.2676
2005-05-19 12:00:00,1.2652,1.2652,1.2646,1.2653,1.2653,1.2658,1.2653,1.2658,1.2658,1.2667,1.2664,1.2675,1.2658,1.2683,1.2666,1.2678
2005-05-19 13:00:00,1.2646,1.2646,1.2651,1.2653,1.2653,1.2652,1.2657,1.2653,1.2652,1.2658,1.2646,1.2658,1.2653,1.2667,1.2653,1.2675
2005-05-19 14:00:00,1.2638,1.2638,1.264,1.264,1.264,1.2646,1.265,1.2653,1.2646,1.2652,1.2651,1.2653,1.2653,1.2658,1.2657,1.2658
2005-05-19 15:00:00,1.2629,1.2629,1.2629,1.2638,1.2638,1.2638,1.2637,1.264,1.2638,1.2646,1.264,1.2653,1.264,1.2652,1.265,1.2653
2005-05-19 16:00:00,1.2628,1.2628,1.2629,1.2623,1.2623,1.2629,1.2621,1.2638,1.2629,1.2638,1.2629,1.264,1.2638,1.2646,1.2637,1.2653
2005-05-19 17:00:00,1.2619,1.2619,1.2617,1.2624,1.2624,1.2628,1.2629,1.2623,1.2628,1.2629,1.2629,1.2638,1.2623,1.2638,1.2621,1.264
2005-05-19 18:00:00,1.2627,1.2627,1.2626,1.2628,1.2628,1.2619,1.2632,1.2624,1.2619,1.2628,1.2617,1.2623,1.2624,1.2629,1.2629,1.2638
2005-05-19 19:00:00,1.2629,1.2629,1.2629,1.2627,1.2627,1.2627,1.2621,1.2628,1.2627,1.2619,1.2626,1.2624,1.2628,1.2628,1.2632,1.2623
2005-05-19 20:00:00,1.2638,1.2638,1.2643,1.2641,1.2641,1.2629,1.2634,1.2627,1.2629,1.2627,1.2629,1.2628,1.2627,1.2619,1.2621,1.2624
2005-05-19 21:00:00,1.264,1.264,1.2636,1.2636,1.2636,1.2638,1.2641,1.2641,1.2638,1.2629,1.2643,1.2627,1.2641,1.2627,1.2634,1.2628
2005-05-19 22:00:00,1.2634,1.2634,1.2635,1.2638,1.2638,1.264,1.2637,1.2636,1.264,1.2638,1.2636,1.2641,1.2636,1.2629,1.2641,1.2627
2005-05-19 23:00:00,1.2642,1.2642,1.2637,1.2634,1.2634,1.2634,1.2633,1.2638,1.2634,1.264,1.2635,1.2636,1.2638,1.2638,1.2637,1.2641
2005-05-20 00:00:00,1.2641,1.2641,1.2642,1.2645,1.2645,1.2642,1.2643,1.2634,1.2642,1.2634,1.2637,1.2638,1.2634,1.264,1.2633,1.2636
2005-05-20 01:00:00,1.2634,1.2634,1.2628,1.2636,1.2636,1.2641,1.2636,1.2645,1.2641,1.2642,1.2642,1.2634,1.2645,1.2634,1.2643,1.2638
2005-05-20 02:00:00,1.2633,1.2633,1.263,1.2635,1.2635,1.2634,1.2636,1.2636,1.2634,1.2641,1.2628,1.2645,1.2636,1.2642,1.2636,1.2634
2005-05-20 03:00:00,1.2636,1.2636,1.2634,1.2634,1.2634,1.2633,1.2631,1.2635,1.2633,1.2634,1.263,1.2636,1.2635,1.2641,1.2636,1.2645
2005-05-20 04:00:00,1.2643,1.2643,1.2641,1.2641,1.2641,1.2636,1.2638,1.2634,1.2636,1.2633,1.2634,1.2635,1.2634,1.2634,1.2631,1.2636
2005-05-20 05:00:00,1.2646,1.2646,1.265,1.2645,1.2645,1.2643,1.2648,1.2641,1.2643,1.2636,1.2641,1.2634,1.2641,1.2633,1.2638,1.2635
2005-05-20 06:00:00,1.2645,1.2645,1.2645,1.2646,1.2646,1.2646,1.2648,1.2645,1.2646,1.2643,1.265,1.2641,1.2645,1.2636,1.2648,1.2634
2005-05-20 07:00:00,1.2639,1.2639,1.2637,1.2651,1.2651,1.2645,1.2647,1.2646,1.2645,1.2646,1.2645,1.2645,1.2646,1.2643,1.2648,1.2641
2005-05-20 08:00:00,1.2643,1.2643,1.2644,1.2642,1.2642,1.2639,1.2641,1.2651,1.2639,1.2645,1.2637,1.2646,1.2651,1.2646,1.2647,1.2645
2005-05-20 09:00:00,1.2636,1.2636,1.2629,1.2637,1.2637,1.2643,1.2639,1.2642,1.2643,1.2639,1.2644,1.2651,1.2642,1.2645,1.2641,1.2646
2005-05-20 10:00:00,1.2636,1.2636,1.2636,1.2636,1.2636,1.2636,1.2638,1.2637,1.2636,1.2643,1.2629,1.2642,1.2637,1.2639,1.2639,1.2651
2005-05-20 11:00:00,1.2644,1.2644,1.2649,1.2644,1.2644,1.2636,1.2637,1.2636,1.2636,1.2636,1.2636,1.2637,1.2636,1.2643,1.2638,1.2642
2005-05-20 12:00:00,1.2636,1.2636,1.2631,1.2635,1.2635,1.2644,1.2641,1.2644,1.2644,1.2636,1.2649,1.2636,1.2644,1.2636,1.2637,1.2637
2005-05-20 13:00:00,1.2632,1.2632,1.2638,1.2637,1.2637,1.2636,1.2637,1.2635,1.2636,1.2644,1.2631,1.2644,1.2635,1.2636,1.2641,1.2636
2005-05-20 14:00:00,1.2619,1.2619,1.2615,1.2617,1.2617,1.2632,1.2625,1.2637,1.2632,1.2636,1.2638,1.2635,1.2637,1.2644,1.2637,1.2644
2005-05-20 15:00:00,1.2582,1.2582,1.2601,1.2616,1.2616,1.2619,1.2611,1.2617,1.2619,1.2632,1.2615,1.2637,1.2617,1.2636,1.2625,1.2635
2005-05-20 16:00:00,1.2556,1.2556,1.2564,1.2558,1.2558,1.2582,1.257,1.2616,1.2582,1.2619,1.2601,1.2617,1.2616,1.2632,1.2611,1.2637
2005-05-20 17:00:00,1.255,1.255,1.2555,1.2563,1.2563,1.2556,1.2552,1.2558,1.2556,1.2582,1.2564,1.2616,1.2558,1.2619,1.257,1.2617
2005-05-20 18:00:00,1.255,1.255,1.2554,1.2543,1.2543,1.255,1.2547,1.2563,1.255,1.2556,1.2555,1.2558,1.2563,1.2582,1.2552,1.2616
2005-05-20 19:00:00,1.255,1.255,1.2561,1.2557,1.2557,1.255,1.2552,1.2543,1.255,1.255,1.2554,1.2563,1.2543,1.2556,1.2547,1.2558
2005-05-20 20:00:00,1.2551,1.2551,1.2547,1.2556,1.2556,1.255,1.2553,1.2557,1.255,1.255,1.2561,1.2543,1.2557,1.255,1.2552,1.2563
2005-05-20 21:00:00,1.2555,1.2555,1.2548,1.2543,1.2543,1.2551,1.2549,1.2556,1.2551,1.255,1.2547,1.2557,1.2556,1.255,1.2553,1.2543
2005-05-20 22:00:00,1.256,1.256,1.2559,1.2557,1.2557,1.2555,1.2555,1.2543,1.2555,1.2551,1.2548,1.2556,1.2543,1.255,1.2549,1.2557
2005-05-20 23:00:00,1.2565,1.2565,1.2563,1.2564,1.2564,1.256,1.2563,1.2557,1.256,1.2555,1.2559,1.2543,1.2557,1.2551,1.2555,1.2556
2005-05-21 00:00:00,1.2551,1.2551,1.2556,1.2562,1.2562,1.2565,1.2558,1.2564,1.2565,1.256,1.2563,1.2557,1.2564,1.2555,1.2563,1.2543
2005-05-21 01:00:00,,,,,,1.2551,,1.2562,1.2551,1.2565,1.2556,1.2564,1.2562,1.256,1.2558,1.2557
2005-05-21 02:00:00,,,,,,,,,,1.2551,,1.2562,,1.2565,,1.2564
2005-05-21 03:00:00,,,,,,,,,,,,,,1.2551,,1.2562
2005-05-21 04:00:00,,,,,,,,,,,,,,,,
2005-05-21 05:00:00,,,,,,,,,,,,,,,,
2005-05-21 06:00:00,,,,,,,,,,,,,,,,
2005-05-21 07:00:00,,,,,,,,,,,,,,,,
2005-05-21 08:00:00,,,,,,,,,,,,,,,,
2005-05-21 09:00:00,,,,,,,,,,,,,,,,
2005-05-21 10:00:00,,,,,,,,,,,,,,,,
2005-05-21 11:00:00,,,,,,,,,,,,,,,,
2005-05-21 12:00:00,,,,,,,,,,,,,,,,
2005-05-21 13:00:00,,,,,,,,,,,,,,,,
2005-05-21 14:00:00,,,,,,,,,,,,,,,,
2005-05-21 15:00:00,,,,,,,,,,,,,,,,
2005-05-21 16:00:00,,,,,,,,,,,,,,,,
2005-05-21 17:00:00,,,,,,,,,,,,,,,,
2005-05-21 18:00:00,,,,,,,,,,,,,,,,
2005-05-21 19:00:00,,,,,,,,,,,,,,,,
2005-05-21 20:00:00,,,,,,,,,,,,,,,,
2005-05-21 21:00:00,,,,,,,,,,,,,,,,
2005-05-21 22:00:00,,,,,,,,,,,,,,,,
2005-05-21 23:00:00,,,,,,,,,,,,,,,,
2005-05-22 00:00:00,,,,,,,,,,,,,,,,
2005-05-22 01:00:00,,,,,,,,,,,,,,,,
2005-05-22 02:00:00,,,,,,,,,,,,,,,,
2005-05-22 03:00:00,,,,,,,,,,,,,,,,
2005-05-22 04:00:00,,,,,,,,,,,,,,,,
2005-05-22 05:00:00,,,,,,,,,,,,,,,,
2005-05-22 06:00:00,,,,,,,,,,,,,,,,
2005-05-22 07:00:00,,,,,,,,,,,,,,,,
2005-05-22 08:00:00,,,,,,,,,,,,,,,,
2005-05-22 09:00:00,,,,,,,,,,,,,,,,
2005-05-22 10:00:00,,,,,,,,,,,,,,,,
2005-05-22 11:00:00,,,,,,,,,,,,,,,,
2005-05-22 12:00:00,,,,,,,,,,,,,,,,
2005-05-22 13:00:00,,,,,,,,,,,,,,,,
2005-05-22 14:00:00,,,,,,,,,,,,,,,,
2005-05-22 15:00:00,,,,,,,,,,,,,,,,
2005-05-22 16:00:00,,,,,,,,,,,,,,,,
2005-05-22 17:00:00,,,,,,,,,,,,,,,,
2005-05-22 18:00:00,,,,,,,,,,,,,,,,
2005-05-22 19:00:00,,,,,,,,,,,,,,,,
2005-05-22 20:00:00,,,,,,,,,,,,,,,,
2005-05-22 21:00:00,,,,,,,,,,,,,,,,
2005-05-22 22:00:00,,,,,,,,,,,,,,,,
2005-05-22 23:00:00,,,,,,,,,,,,,,,,
2005-05-23 00:00:00,,,,,,,,,,,,,,,,
2005-05-23 01:00:00,1.2552,1.2552,1.2551,1.255,1.255,,1.2548,,,,,,,,,
2005-05-23 02:00:00,1.2553,1.2553,1.255,1.255,1.255,1.2552,1.2552,1.255,1.2552,,1.2551,,1.255,,1.2548,
2005-05-23 03:00:00,1.256,1.256,1.2557,1.2556,1.2556,1.2553,1.2555,1.255,1.2553,1.2552,1.255,1.255,1.255,,1.2552,
2005-05-23 04:00:00,1.2564,1.2564,1.2561,1.2558,1.2558,1.256,1.2556,1.2556,1.256,1.2553,1.2557,1.255,1.2556,1.2552,1.2555,1.255
2005-05-23 05:00:00,1.2563,1.2563,1.256,1.256,1.256,1.2564,1.2563,1.2558,1.2564,1.256,1.2561,1.2556,1.2558,1.2553,1.2556,1.255
2005-05-23 06:00:00,1.2569,1.2569,1.2569,1.2569,1.2569,1.2563,1.2564,1.256,1.2563,1.2564,1.256,1.2558,1.256,1.256,1.2563,1.2556
2005-05-23 07:00:00,1.256,1.256,1.2563,1.2561,1.2561,1.2569,1.2567,1.2569,1.2569,1.2563,1.2569,1.256,1.2569,1.2564,1.2564,1.2558
2005-05-23 08:00:00,1.2557,1.2557,1.2557,1.2558,1.2558,1.256,1.2558,1.2561,1.256,1.2569,1.2563,1.2569,1.2561,1.2563,1.2567,1.256
2005-05-23 09:00:00,1.2538,1.2538,1.2544,1.2553,1.2553,1.2557,1.2561,1.2558,1.2557,1.256,1.2557,1.2561,1.2558,1.2569,1.2558,1.2569
2005-05-23 10:00:00,1.2559,1.2559,1.2552,1.2549,1.2549,1.2538,1.2544,1.2553,1.2538,1.2557,1.2544,1.2558,1.2553,1.256,1.2561,1.2561
2005-05-23 11:00:00,1.2546,1.2546,1.2548,1.2549,1.2549,1.2559,1.2552,1.2549,1.2559,1.2538,1.2552,1.2553,1.2549,1.2557,1.2544,1.2558
2005-05-23 12:00:00,1.2552,1.2552,1.2549,1.2548,1.2548,1.2546,1.255,1.2549,1.2546,1.2559,1.2548,1.2549,1.2549,1.2538,1.2552,1.2553
2005-05-23 13:00:00,1.2546,1.2546,1.2562,1.2557,1.2557,1.2552,1.2557,1.2548,1.2552,1.2546,1.2549,1.2549,1.2548,1.2559,1.255,1.2549
2005-05-23 14:00:00,1.2555,1.2555,1.2551,1.2552,1.2552,1.2546,1.2553,1.2557,1.2546,1.2552,1.2562,1.2548,1.2557,1.2546,1.2557,1.2549
2005-05-23 15:00:00,1.2557,1.2557,1.2563,1.2556,1.2556,1.2555,1.2551,1.2552,1.2555,1.2546,1.2551,1.2557,1.2552,1.2552,1.2553,1.2548
2005-05-23 16:00:00,1.2578,1.2578,1.2567,1.2566,1.2566,1.2557,1.2554,1.2556,1.2557,1.2555,1.2563,1.2552,1.2556,1.2546,1.2551,1.2557
2005-05-23 17:00:00,1.2586,1.2586,1.2588,1.2596,1.2596,1.2578,1.2575,1.2566,1.2578,1.2557,1.2567,1.2556,1.2566,1.2555,1.2554,1.2552
2005-05-23 18:00:00,1.2574,1.2574,1.2581,1.258,1.258,1.2586,1.2579,1.2596,1.2586,1.2578,1.2588,1.2566,1.2596,1.2557,1.2575,1.2556
2005-05-23 19:00:00,1.2563,1.2563,1.2558,1.2559,1.2559,1.2574,1.2565,1.258,1.2574,1.2586,1.2581,1.2596,1.258,1.2578,1.2579,1.2566
2005-05-23 20:00:00,1.2581,1.2581,1.2571,1.2569,1.2569,1.2563,1.2565,1.2559,1.2563,1.2574,1.2558,1.258,1.2559,1.2586,1.2565,1.2596
2005-05-23 21:00:00,1.2579,1.2579,1.2578,1.2582,1.2582,1.2581,1.2583,1.2569,1.2581,1.2563,1.2571,1.2559,1.2569,1.2574,1.2565,1.258
2005-05-23 22:00:00,1.2584,1.2584,1.2582,1.2582,1.2582,1.2579,1.258,1.2582,1.2579,1.2581,1.2578,1.2569,1.2582,1.2563,1.2583,1.2559
2005-05-23 23:00:00,1.2581,1.2581,1.2586,1.2586,1.2586,1.2584,1.2585,1.2582,1.2584,1.2579,1.2582,1.2582,1.2582,1.2581,1.258,1.2569
2005-05-24 00:00:00,1.257,1.257,1.2572,1.2576,1.2576,1.2581,1.2578,1.2586,1.2581,1.2584,1.2586,1.2582,1.2586,1.2579,1.2585,1.2582
2005-05-24 01:00:00,1.2569,1.2569,1.2572,1.2573,1.2573,1.257,1.2572,1.2576,1.257,1.2581,1.2572,1.2586,1.2576,1.2584,1.2578,1.2582
2005-05-24 02:00:00,1.2571,1.2571,1.2571,1.2571,1.2571,1.2569,1.2576,1.2573,1.2569,1.257,1.2572,1.2576,1.2573,1.2581,1.2572,1.2586
2005-05-24 03:00:00,1.2572,1.2572,1.2572,1.2571,1.2571,1.2571,1.2577,1.2571,1.2571,1.2569,1.2571,1.2573,1.2571,1.257,1.2576,1.2576
2005-05-24 04:00:00,1.2559,1.2559,1.2558,1.2566,1.2566,1.2572,1.2564,1.2571,1.2572,1.2571,1.2572,1.2571,1.2571,1.2569,1.2577,1.2573
2005-05-24 05:00:00,1.2563,1.2563,1.2562,1.2563,1.2563,1.2559,1.2561,1.2566,1.2559,1.2572,1.2558,1.2571,1.2566,1.2571,1.2564,1.2571
2005-05-24 06:00:00,1.2566,1.2566,1.257,1.2566,1.2566,1.2563,1.2564,1.2563,1.2563,1.2559,1.2562,1.2566,1.2563,1.2572,1.2561,1.2571
2005-05-24 07:00:00,1.2565,1.2565,1.2568,1.2565,1.2565,1.2566,1.2564,1.2566,1.2566,1.2563,1.257,1.2563,1.2566,1.2559,1.2564,1.2566
2005-05-24 08:00:00,1.2573,1.2573,1.2564,1.2567,1.2567,1.2565,1.257,1.2565,1.2565,1.2566,1.2568,1.2566,1.2565,1.2563,1.2564,1.2563
2005-05-24 09:00:00,1.26,1.26,1.2591,1.2589,1.2589,1.2573,1.2582,1.2567,1.2573,1.2565,1.2564,1.2565,1.2567,1.2566,1.257,1.2566
2005-05-24 10:00:00,1.2597,1.2597,1.2593,1.2589,1.2589,1.26,1.2592,1.2589,1.26,1.2573,1.2591,1.2567,1.2589,1.2565,1.2582,1.2565
2005-05-24 11:00:00,1.2585,1.2585,1.2582,1.2584,1.2584,1.2597,1.2584,1.2589,1.2597,1.26,1.2593,1.2589,1.2589,1.2573,1.2592,1.2567
2005-05-24 12:00:00,1.2581,1.2581,1.2572,1.2569,1.2569,1.2585,1.2571,1.2584,1.2585,1.2597,1.2582,1.2589,1.2584,1.26,1.2584,1.2589
2005-05-24 13:00:00,1.26,1.26,1.2591,1.2601,1.2601,1.2581,1.2584,1.2569,1.2581,1.2585,1.2572,1.2584,1.2569,1.2597,1.2571,1.2589
2005-05-24 14:00:00,1.2628,1.2628,1.2616,1.2596,1.2596,1.26,1.2606,1.2601,1.26,1.2581,1.2591,1.2569,1.2601,1.2585,1.2584,1.2584
2005-05-24 15:00:00,1.2614,1.2614,1.2619,1.2617,1.2617,1.2628,1.2617,1.2596,1.2628,1.26,1.2616,1.2601,1.2596,1.2581,1.2606,1.2569
2005-05-24 16:00:00,1.2598,1.2598,1.2602,1.2608,1.2608,1.2614,1.2613,1.2617,1.2614,1.2628,1.2619,1.2596,1.2617,1.26,1.2617,1.2601
2005-05-24 17:00:00,1.2584,1.2584,1.2586,1.2592,1.2592,1.2598,1.26,1.2608,1.2598,1.2614,1.2602,1.2617,1.2608,1.2628,1.2613,1.2596
2005-05-24 18:00:00,1.2589,1.2589,1.259,1.2588,1.2588,1.2584,1.2591,1.2592,1.2584,1.2598,1.2586,1.2608,1.2592,1.2614,1.26,1.2617
