-0.01540052,-0.00142091,-0.00009226,0.00104375,-0.8467593,-0.06847633,0.11808929,0.12053818,-0.08941952,-0.04540786,-0.17384979,3,8,0
0.0046611,-0.00349266,-0.003617,-0.00360781,4.61937039,-0.02519085,0.11486483,0.0190392,-0.19225386,-0.02228541,-0.16991971,3,9,1
-0.00760104,-0.01091341,-0.01075149,-0.01077001,0.48159863,-0.15181108,0.11639033,0.06003016,0.0398684,0.09298122,-0.16705951,3,10,2
-0.01169677,-0.01619919,-0.01740246,-0.0173747,0.13272063,-0.20226156,0.1288185,0.08078589,0.10370205,0.08291385,-0.17990421,3,11,3
-0.001234,0.00020964,0.01120373,0.01118457,-0.0172177,0.5190557,0.12481042,0.06478105,-0.27862032,0.07776081,-0.12819645,3,12,4
-0.00459579,-0.00326772,-0.01132456,-0.01357641,-0.21978808,-0.09542266,0.11715556,0.05968705,0.02035358,0.07356747,-0.11128551,3,13,5
-0.00937506,0.0007073,0.00247763,0.00477559,-0.78988919,-0.0126283,0.10602001,0.04881514,-0.10685933,-0.07512626,-0.09401654,3,15,0
0.00803045,0.00271259,0.00404947,0.00405897,3.80261723,0.33714198,0.08519595,-0.0595238,-0.23820353,0.03251629,-0.0307638,3,16,1
0.00293799,0.00510569,0.00410888,0.0040899,0.00286929,0.20818256,0.06551838,-0.09317234,-0.27478456,0.04056734,0.03968242,3,17,2
0.03641075,0.00266308,0.01534995,0.01534066,0.92771134,0.60268012,0.04192569,-0.08949595,-1.15194228,0.22195911,0.17327865,3,18,3
-0.02202292,0.00311915,-0.0079211,-0.00789339,-0.14798087,-0.10156146,0.02415009,-0.08518705,-2.71171493,0.05662429,0.2046568,3,19,4
0.00802194,0.00409882,0.0130202,0.01463004,-0.28291246,0.18285966,-0.00079595,-0.03878641,-3.86375794,0.04670096,0.2799856,3,20,5
0.00007352,0.01199291,-0.0012936,-0.00286906,-0.72567284,0.03571774,-0.01915836,-0.03404912,0.66050122,-0.0120518,0.26092555,3,22,0
0.00811372,-0.00155785,0.00902993,0.00902051,3.7240237,0.08891011,-0.04086813,0.01859719,0.51831347,0.00705109,0.29115442,3,23,1
0.00529573,0.01141419,0.00250319,0.00246649,-0.07119065,0.06748759,-0.06328927,0.05331401,0.18541136,0.04548969,0.27681693,3,24,2
-0.00135096,0.00154267,0.00376827,0.00380496,-0.15079711,0.02225466,-0.08338186,0.04386676,-0.0371665,-0.00583426,0.25363808,3,25,3
0.0034319,-0.00466673,-0.00861079,-0.00861071,0.09788333,-0.05846647,-0.09912781,-0.02352494,-0.32654473,0.01640699,0.21003577,3,26,4
-0.00939188,-0.00506628,0.00011029,0.00049631,-0.12615825,-0.04646222,-0.10319571,-0.09702732,-0.30344532,-0.02248516,0.16068561,3,27,5
-0.00487747,0.00488839,-0.00139689,-0.00180054,-0.84985386,-0.00982027,-0.11356376,-0.09312612,-0.16669044,-0.06081278,0.13582266,3,29,0
-0.00123911,-0.00472641,-0.00581625,-0.0058071,5.17293769,-0.06123389,-0.11452926,-0.04467269,-0.61933144,-0.04141016,0.09515879,3,30,1
-0.00720496,-0.00831281,-0.00196244,-0.00195318,0.06212625,-0.06771658,-0.10930683,0.06598163,-2.50398108,0.01155055,0.06352373,3,31,2
-0.00029621,0.00053207,-0.0013356,-0.00134486,-0.03140954,-0.00902485,-0.09660402,0.05364452,0.86847455,-0.01831552,0.03194681,4,1,3
0.00973166,0.00444092,0.00966816,0.00969602,-0.07322954,0.16977558,-0.08586047,-0.1070238,-1.25048659,0.01851766,0.01502051,4,2,4
0.01116929,0.00936272,0.0089133,0.01197605,-0.37071695,0.1388173,-0.08384428,-0.05436452,7.0862852,-0.13654013,0.00577741,4,3,5
-0.0008162,0.00981881,0.00151345,-0.00155428,-0.71903343,0.03451241,-0.09206872,-0.04982461,0.18525012,-0.07046873,0.00734859,4,5,0
0.00160651,-0.00579573,-0.00414205,-0.00413298,2.96406981,-0.04454875,-0.10162482,-0.1157752,-0.39095614,-0.05708594,0.00266862,4,6,1
-0.00801965,-0.00980752,-0.0092144,-0.00919612,0.50847409,-0.12216074,-0.09843386,0.00982862,-1.4682831,0.02728315,-0.00975955,4,7,2
-0.00541706,-0.00396186,-0.00538815,-0.00541573,0.03609034,-0.0676171,-0.09387053,0.05593473,1.32913601,-0.044891,-0.02052758,4,8,3
-0.00933172,-0.01140313,-0.00955455,-0.00954537,-0.08005008,-0.12521797,-0.07883901,0.12680079,0.91944321,0.00584436,-0.03508978,4,9,4
-0.00951233,-0.00656169,-0.00718353,-0.00859776,-0.17231028,-0.09264235,-0.04806426,0.13817087,0.1409548,0.00513761,-0.04890427,4,10,5
-0.00602804,0.00160868,-0.00050941,0.00091636,-0.80668794,-0.01751032,0.00390196,0.10521099,-0.16481557,-0.09839357,-0.07257535,4,12,0
-0.00019776,-0.00607481,-0.00306746,-0.00308633,5.58936836,-0.04083608,0.07637487,0.11776004,-0.09337201,-0.03421745,-0.10560146,4,13,1
0.00851473,0.00105509,0.00586977,0.00589828,0.07951482,0.14246808,0.12002196,0.0045299,-0.36471204,0.09419986,-0.12809427,4,14,2
0.00367973,0.00376015,0.00691791,0.00688961,0.20537708,0.11633594,0.12569526,-0.03042917,-0.44667108,0.06182143,-0.12708628,4,15,3
0.00658807,0.00507043,0.00643105,0.00644986,0.00371986,0.111173,0.09838131,-0.08206185,-0.77328856,0.06171057,-0.09800113,4,16,4
0.00287497,0.0102497,0.00350147,0.00479247,-0.15904136,0.07598877,0.06367044,-0.1182304,-2.54294049,0.01909132,-0.05198462,4,17,5
-0.00259941,0.0049005,-0.00170298,-0.00298563,-0.83621658,-0.00412189,0.02580252,-0.11620535,0.07184447,-0.05814665,-0.00563838,4,19,0
-0.00135854,-0.00686989,-0.00576663,-0.0057759,4.29197003,-0.07090954,-0.00550717,0.01280622,-1.18840545,-0.03907218,0.02522249,4,20,1
-0.00225807,-0.00488233,0.0001119,0.0001119,-0.03591083,-0.02592294,-0.02984033,0.06079206,0.07959471,0.04428475,0.04767882,4,21,2
0.00180869,0.00296441,-0.0015664,-0.00156642,0.03104383,0.0078707,-0.05567774,0.00852157,-4.969346,-0.00941066,0.06615597,4,22,3
0.00410155,-0.00238509,0.00778828,0.00777901,0.15475808,0.08245863,-0.07829559,-0.04824196,3.62689419,0.02095951,0.08658634,4,23,4
0.00505297,0.01160708,0.00743157,0.00663479,-0.09522817,0.12268306,-0.1054425,-0.13212541,1.07444868,-0.01000291,0.10005334,4,24,5
-0.00200002,0.00535696,-0.00171082,-0.00091133,-0.86516271,-0.00045785,-0.12394737,-0.13194151,-0.15615816,-0.06925924,0.09477164,4,26,0
0.00444931,-0.00259046,0.00234949,0.00234952,6.26171152,0.0227981,-0.13870042,-0.01619952,-0.0007381,-0.00542792,0.08688071,4,27,1
0.00589393,0.00376176,0.00819017,0.00820863,0.02102002,0.08260337,-0.17381367,0.0848088,0.272188,0.06123874,0.08988918,4,28,2
0.01791482,0.00915277,0.01268235,0.01268223,0.29202435,0.12007127,-0.27530566,0.17349832,0.41351831,0.07881361,0.09630528,4,29,3
0.0069987,0.01022857,0.00912029,0.0091022,0.10131248,0.05593917,-0.49320486,0.16119378,-0.02565206,0.01036528,0.098321,4,30,4
0.00211253,0.00932115,-0.00086542,-0.00137398,-0.32262157,0.01320569,-1.16158284,0.13396977,-0.19676161,-0.0331907,0.08579459,5,1,5
-0.00789201,0.00016108,-0.00083938,-0.00032163,-0.84337205,-0.03602893,7.72414064,0.10238997,-0.28976109,-0.09567043,0.06340429,5,3,0
0.00211592,-0.00483152,-0.0048886,-0.0048886,4.67052538,-0.04860468,0.86291793,-0.03064889,-0.27856105,-0.00821987,0.03973592,5,4,1
0.00153236,-0.00506177,0.00853196,0.00853196,0.29708812,0.02568341,0.46010821,-0.08421042,-0.02016045,0.08933316,0.03090971,5,5,2
0.01141286,0.01228053,0.01015174,0.01016955,0.09026445,0.07007807,0.33114239,0.0028115,0.29971965,0.04309444,0.02666528,5,6,3
0.00189974,-0.00038385,-0.01228005,-0.01230628,0.080507,-0.08296007,0.23613451,0.01319902,-0.30321535,0.04020045,0.01328717,5,7,4
-0.00900664,-0.00166103,-0.00057121,-0.00063369,-0.15239382,-0.04380905,0.15991697,-0.02463025,-0.24726055,0.00016058,0.00503591,5,8,5
-0.007308,-0.00412369,-0.00487591,-0.00480482,-0.83964111,-0.07725675,0.09875806,-0.1259266,-0.56747547,-0.05667648,-0.00652353,5,10,0
-0.00092803,-0.00019761,0.00107688,0.00108585,4.46057464,0.00264773,0.05808403,-0.13142922,-0.24469441,-0.0255872,-0.01360632,5,11,1
0.0073865,0.00217411,0.00755695,0.00752102,0.04337936,0.06203938,0.03857262,-0.00284746,2.21812626,0.05414847,-0.01417715,5,12,2
0.00920311,0.0042581,0.01165522,0.01168222,0.03526267,0.07428559,0.03588057,0.07591631,1.52689726,0.04020989,-0.00511556,5,13,3
0.00543812,0.01258625,0.00320124,0.00320124,0.06643837,0.03942053,0.03590106,0.11433048,0.28501845,-0.01592949,-0.00453512,5,14,4
0.0019398,-0.00172783,0.00361182,0.00349785,-0.12677943,0.01118487,0.02724983,0.10111843,-0.162373,-0.04624184,-0.00729602,5,15,5
-0.00150872,0.00838036,-0.00150242,-0.00139776,-0.86911036,0.00579708,0.02634119,0.07958815,-0.19287221,-0.09283775,-0.0007907,5,17,0
-0.00023582,-0.01171731,-0.01092643,-0.01091778,6.6000601,-0.12634652,0.02053911,-0.09523404,-0.62917643,0.0289367,-0.0033684,5,18,1
-0.0109988,-0.0147627,-0.01471772,-0.01472656,0.1431226,-0.18049437,0.00874826,-0.07081066,-2.35440709,0.10788533,-0.01209411,5,19,2
-0.01542294,-0.00503661,-0.00167868,-0.00166074,0.15733407,-0.0769028,-0.00561135,-0.01231849,0.66566324,-0.01001149,-0.0218479,5,20,3
0.00315803,0.00156383,0.00228397,0.00227495,-0.14506007,0.03356629,-0.0203446,-0.07166853,-0.22049624,-0.04083775,-0.03628075,5,21,4
0.00239684,-0.00702172,-0.01221022,-0.01287411,-0.17884857,-0.09439322,-0.04649395,-0.01747613,0.40715334,0.02206603,-0.07119974,5,22,5
-0.01772809,-0.00336299,-0.00206171,-0.00141781,-0.78475193,-0.08123091,-0.08103241,0.0320255,0.13036953,-0.08370913,-0.10190439,5,24,0
-0.00013625,-0.00310987,-0.00409553,-0.00407743,1.8275487,-0.03761688,-0.12020888,0.07123434,-0.07538743,-0.02011689,-0.13210801,5,25,1
-0.00539608,-0.00620254,-0.00562024,-0.00558373,0.94659906,-0.07467249,-0.17189008,0.11139063,0.04466867,0.00759669,-0.16353939,5,26,2
-0.00178105,-0.00405037,0.00236189,0.00232507,0.03363096,-0.00387398,-0.22902402,0.10828083,-0.15862953,0.02791451,-0.17585975,5,27,3
0.0041449,0.00441807,0.00459346,0.00461184,0.06486486,0.10829979,-0.28559681,0.01248499,-0.28793426,-0.00981997,-0.15990017,5,28,4
0.00287032,0.00540167,0.00313045,0.00211737,-0.21527086,0.07680414,-0.36039161,-0.0485507,-0.28512287,-0.06103459,-0.13346736,5,29,5
-0.00161731,0.00043933,-0.00375755,-0.00275951,-0.82740547,-0.03284661,-0.52517966,-0.0442244,0.03017981,-0.02614422,-0.11669202,5,31,0
-0.00083727,-0.00396139,-0.00202742,-0.00201828,5.4692697,-0.03461325,-0.99110943,0.00785196,0.07398541,-0.03407645,-0.08714239,6,1,1
0.01961034,0.0028382,0.02093762,0.02091912,0.25457323,0.3095603,-80.57058866,-0.11679028,-1.73166894,0.17029387,-0.01203355,6,2,2
0.00813814,0.01476447,0.01002106,0.01003908,-0.00838926,0.11726716,0.54054241,-0.09099431,1.98587542,0.02635475,0.08540153,6,3,3
0.00836486,0.00907097,-0.00514718,-0.00516489,0.04772173,0.01584295,0.04739732,-0.02490648,0.01846203,-0.00132718,0.13773427,6,4,4
-0.00876122,-0.01168178,-0.00885793,-0.01008011,-0.18330713,-0.1205674,-0.12484997,-0.12136122,-0.51602896,0.08505229,0.13612219,6,5,5
-0.01487589,0.0031586,-0.00058501,0.00065782,-0.86425521,-0.04230027,-0.2385684,-0.11970758,-0.29732856,-0.03908621,0.1224733,6,7,0
0.02001404,0.00027066,0.01908235,0.01909136,7.44682223,0.16171212,-0.52526513,0.04367661,1.59877817,0.02294264,0.13758302,6,8,1
0.00092637,0.01144573,-0.00307518,-0.00309283,-0.08407863,0.01277521,-1.53595904,0.04782716,-0.11589137,0.04653557,0.14301918,6,9,2
0.00363152,0.00411093,0.00172848,0.00175509,0.18146068,0.02394119,3.68859877,0.08469233,-0.01930603,0.02546847,0.14466394,6,10,3
-0.00483037,-0.00696264,-0.00386688,-0.00388451,-0.15543771,-0.0634364,0.74218112,-0.05634996,-0.33548968,0.03240787,0.11291471,6,11,4
-0.00307114,-0.00273661,0.00039085,-0.00417503,-0.09463612,-0.0172108,0.34232239,-0.09893646,-0.2174693,0.01735772,0.07277621,6,12,5
-0.00572744,0.00392786,-0.00396917,0.00058874,-0.81700636,-0.03486059,0.18671893,-0.0951597,-0.40557167,-0.0194646,0.05134343,6,14,0
0.00558236,-0.00051809,0.00551836,0.00551841,4.27970971,0.04814453,0.15195298,0.05046825,0.63635667,0.01235173,0.0499652,6,15,1
0.00312542,0.00142103,-0.00155156,-0.00155157,-0.16489118,0.00415454,0.13673321,0.09388611,-0.0289545,0.03103515,0.04787051,6,16,2
0.00375117,0.00012494,0.00888869,0.00888877,0.35251355,0.06123557,0.10103548,0.1147237,1.22188635,0.03484386,0.03702661,6,17,3
0.00561892,0.01176114,0.00094177,0.00095938,-0.01970826,0.04696696,0.08403218,0.15680818,0.5029769,-0.08081862,0.02764344,6,18,4
-0.00553506,-0.00408354,-0.00207522,0.00041328,-0.32558581,-0.05405951,0.05842133,-0.01137061,-0.39936878,-0.06171011,0.01775345,6,19,5
0.00108152,0.00580062,0.00300475,0.00050101,-0.8313903,0.03368919,0.05558991,0.02485024,0.16747381,-0.08597285,0.01657378,6,21,0
0.00218705,-0.00902495,-0.0103753,-0.01038409,7.13358605,-0.10636138,0.04220948,-0.11092121,-0.80368611,-0.04351831,0.00572711,6,22,1
-0.01112173,-0.01064425,-0.00701306,-0.00700424,-0.0237132,-0.12870983,0.02075622,-0.04026273,-6.42453978,0.07221955,-0.00582827,6,23,2
-0.00425411,0.00301749,0.00257472,0.00257472,0.03292024,0.01540407,-0.0006206,-0.03635824,-0.22402815,-0.10159407,-0.02036315,6,24,3
-0.00068535,-0.00135199,-0.0024076,-0.0024076,-0.12846394,-0.02715647,-0.02102666,0.00199378,0.047588,-0.0357366,-0.03545743,6,25,4
-0.00069472,-0.00209798,-0.00191285,-0.01643799,-0.21480994,-0.02740689,-0.05030236,0.04450974,0.05475769,-0.02377867,-0.06339458,6,26,5
-0.01667603,-0.01592065,-0.01354099,0.00099058,-0.42799254,-0.21005765,-0.1126689,0.13545208,0.9569984,0.04214509,-0.08884421,6,28,0
0.02228849,0.00292157,0.01590573,0.0159517,2.52739208,0.30043381,-0.14435858,-0.06627007,-0.6918027,0.0943192,-0.08833136,6,29,1
-0.00305892,0.01157032,-0.00448611,-0.004495,-0.20515739,-0.00234383,-0.19173816,-0.06151036,-0.07279523,0.03782809,-0.09930785,6,30,2
-0.00638563,-0.00718136,-0.00620293,-0.00628372,-0.17771115,-0.08574001,-0.25644713,0.02697309,0.61163449,0.01934616,-0.10017379,7,1,3
-0.0045649,0.00141403,0.00203237,0.00211384,-0.11039413,0.00391678,-0.32590911,0.0227627,-0.14001804,-0.02833095,-0.08581938,7,2,4
-0.00030572,0.00162022,0.00175782,-0.00926685,-0.29907661,0.02292431,-0.45495551,0.01928861,-0.18941413,-0.06448508,-0.06828878,7,3,5
-0.00551368,-0.00874767,-0.00687496,0.00417633,-0.36482802,-0.10110366,-0.84121424,0.11030059,0.65405092,0.02771726,-0.05910139,7,5,0
0.00350925,0.00297201,-0.00036244,-0.00036244,1.6915796,0.03203302,-5.07362589,-0.01255225,-0.22272259,0.00747851,-0.04864543,7,6,1
-0.00395663,-0.00775342,-0.00377071,-0.00377978,0.15353869,-0.07267184,1.02040132,0.05957565,0.30361397,0.05763049,-0.03812634,7,7,2
0.00371899,0.0068155,0.00781563,0.0078248,-0.04467841,0.15180719,0.47338261,-0.03037567,-0.60129398,-0.02951091,-0.03885496,7,8,3
0.00289385,0.00006369,0.00192296,0.0019049,0.00634732,0.03279737,0.29058233,-0.07370112,-0.54543059,-0.00848471,-0.02602907,7,9,4
0.00819805,0.00794257,0.00468553,-0.00034241,-0.1127688,0.11276986,0.1483979,-0.08182682,-4.19719156,0.04054675,0.01047399,7,10,5
-0.00571515,0.00132687,-0.00152466,0.00351541,-0.77825518,-0.02964055,0.08195291,-0.07723661,-0.22339074,-0.00861022,0.03276929,7,12,0
0.00407113,-0.0107902,-0.01102129,-0.01103027,4.28051788,-0.10902209,0.06891897,-0.07636308,-1.86617318,0.07454626,0.01977648,7,13,1
-0.01013655,-0.00072902,-0.00041779,-0.00042688,-0.17673255,-0.04580061,0.04557446,-0.05681639,1.09005879,-0.04932387,0.02358656,7,14,2
-0.00433975,-0.00488797,-0.00651481,-0.00650584,0.00909662,-0.08466497,0.05014038,0.04275473,0.60561914,-0.0927026,0.01520104,7,15,3
-0.00788365,-0.00520523,-0.00314615,-0.00312789,-0.10002409,-0.07329118,0.05235529,0.12936766,0.20201008,-0.02324604,0.01561461,7,16,4
-0.00379047,-0.00263466,-0.00666997,-0.00644054,-0.29471735,-0.07407888,0.08459336,0.14096113,-0.00042487,-0.03665211,-0.02556313,7,17,5
-0.00580361,-0.00058189,-0.00048029,-0.00073872,-0.80714851,-0.02876382,0.11225222,0.12961264,-0.1588924,-0.03191829,-0.06350932,7,19,0
0.00242537,-0.0011275,0.00044355,0.00046204,4.90241102,0.01913361,0.13840124,-0.00325852,-0.22659259,0.00646225,-0.10657925,7,20,1
0.00905244,0.00030532,0.00994781,0.00994781,0.24431045,0.2370057,0.12859636,-0.12085229,-0.56727511,0.00858285,-0.11851997,7,21,2
-0.00013676,0.00537391,0.00098773,0.00098773,-0.05348489,0.04364653,0.1016961,-0.11913658,-0.37737322,0.00233857,-0.09377529,7,22,3
0.00463212,0.00494038,0.00259479,0.00258566,0.07486316,0.08452163,0.07168551,-0.0374326,-0.92580603,-0.02637719,-0.05839487,7,23,4
-0.00200586,0.00017394,0.00074726,0.00073816,-0.24362886,-0.00157507,0.04241672,-0.03370318,-1.67382569,-0.02090128,-0.00231014,7,24,5
0.00172796,0.00399993,0.0020762,0.00209445,-0.79203668,0.05436145,0.01074401,0.05368209,17.23990899,-0.05948739,0.04456239,7,26,0
0.01042253,0.00269854,0.00634292,0.006352,5.37775607,0.12288742,-0.02974286,0.15983876,2.456933,-0.00448171,0.11625332,7,27,1
-0.00399842,0.00214575,0.00049665,0.00049665,-0.13371113,-0.00430687,-0.0663154,0.11943636,0.08189227,0.0032675,0.15740463,7,28,2
-0.00046009,-0.00570672,-0.00973853,-0.00974747,0.15988078,-0.11735682,-0.09006787,-0.03202301,-0.57227551,-0.0744011,0.1509935,7,29,3
-0.00858319,-0.00602234,-0.00230591,-0.00230591,-0.09283132,-0.08615383,-0.0939381,-0.11953685,-1.03614063,-0.02064274,0.11395328,7,30,4
0.01176181,0.00256123,0.00329786,0.00220162,0.12323868,0.11793762,-0.10486047,-0.04037177,-32.88973462,0.05540918,0.09608878,7,31,5
-0.01124718,0.00404721,0.00004553,0.00115764,-0.85147351,-0.03309202,-0.10531654,-0.03646086,-0.47285541,-0.05265149,0.07877648,8,2,0
0.00062791,-0.00300949,-0.00383316,-0.00386041,4.59136691,-0.04694594,-0.10012979,-0.11901643,-1.35875387,-0.01341532,0.05793805,8,3,1
-0.00075483,-0.00768365,-0.00714743,-0.00713835,0.05815749,-0.10232932,-0.07274745,0.00075136,9.06366734,0.09380817,0.02555717,8,4,2
-0.00450512,-0.00002765,0.00435431,0.00436352,0.03531128,0.02876712,-0.02850531,0.00126059,0.03997352,0.02086725,-0.00428805,8,5,3
0.00050283,0.00233223,0.00032997,0.00031163,-0.15667575,0.02460814,0.00917768,-0.0232744,-0.14110106,-0.0628443,-0.03288884,8,6,4
0.00317997,-0.00165543,0.00469135,0.00448981,0.04999721,0.07527348,0.01282169,-0.10978096,-0.48359763,0.01987779,-0.03257879,8,7,5
-0.00040079,0.00873306,0.00010032,0.00031015,-0.86354352,0.05283855,-0.00460728,-0.1068765,-0.79331496,-0.05354164,-0.02723323,8,9,0
0.00614185,-0.00228308,0.00127667,0.00128579,7.09272939,0.03787819,-0.00802808,0.04317931,-2.66128792,0.03669872,-0.02769134,8,10,1
0.00425675,0.00324024,0.00723133,0.00723126,0.14533138,0.11499072,-0.03227869,0.12954719,4.95674643,0.06345648,-0.01047699,8,11,2
0.01131824,0.00877697,0.00753205,0.0075139,0.12330376,0.13196384,-0.08771584,0.22001598,1.12408427,0.01904208,0.02437129,8,12,3
-0.00430719,0.00211636,0.0009154,0.00091541,-0.25458382,-0.00206902,-0.16186857,0.15629346,-0.14244315,0.01611868,0.06831458,8,13,4
0.00208679,0.00159746,-0.00400793,-0.00335342,-0.13235478,-0.02340434,-0.24618973,0.14376537,-0.29019885,-0.0207763,0.07665163,8,14,5
-0.00602388,-0.00099119,-0.00169244,-0.00234809,-0.82793961,-0.05696666,-0.36189845,0.02798016,-0.35858582,-0.04078561,0.07769944,8,16,0
0.00030572,-0.00253455,-0.00111818,-0.00112721,4.96057047,-0.02551112,-0.57483779,-0.07629288,-0.261715,-0.09467942,0.06527806,8,17,1
-0.00278657,-0.00377079,-0.00296109,-0.00293406,-0.06935961,-0.07128737,-1.25202649,-0.08961908,-0.53934469,0.04391251,0.05081985,8,18,2
0.00493068,0.00005446,0.00814907,0.00813995,0.3983848,0.10464435,4.89147524,-0.09709488,1.37453521,0.05329327,0.05069055,8,19,3
0.01263847,0.00811429,0.01255591,0.01255591,0.04315193,0.15401284,0.89225075,0.03435065,1.26127456,0.03243,0.04975242,8,20,4
0.00880472,0.01203745,0.00957069,0.00905624,-0.11873017,0.0829591,0.50317025,0.10196105,0.33685858,0.04224533,0.04857388,8,21,5
0.00962349,0.01143167,0.00644884,0.00697075,-0.61226795,0.05098994,0.38944713,0.13581063,0.05851095,0.04116088,0.04362049,8,23,0
0.01875043,0.00446821,0.00748998,0.00748992,5.51969173,0.04422522,0.34616206,0.14054882,-0.0824999,0.11458054,0.03384932,8,24,1
