datetime,OPEN,HIGH,LOW,CLOSE,BC-BO,BH-BL,BH-BO,BO-BL,S&P500_Close,vix_close,CLOSE_15m_tick_1,CLOSE_15m_tick_2,CLOSE_15m_tick_3,CLOSE_15m_tick_4,CLOSE_15m_tick_5,CLOSE_15m_tick_6,CLOSE_15m_tick_7,CLOSE_15m_tick_8,CLOSE_30m_tick_1,CLOSE_30m_tick_2,CLOSE_30m_tick_3,CLOSE_30m_tick_4,CLOSE_30m_tick_5,CLOSE_30m_tick_6,CLOSE_30m_tick_7,CLOSE_30m_tick_8,day_of_month,hour_of_day,day_of_week
2005-06-01 15:00:00,1.2263,1.2263,1.22303,1.22313,-0.00317,0.003269999999999884,0.0,0.003269999999999884,1202.219971,12.359999656677246,1.2241,1.2238,1.224,1.2232,1.2233,1.2249,1.2258,1.225,1.2235,1.2238,1.2232,1.2249,1.225,1.2239,1.2247,1.2264,1,15,2
2005-06-01 16:00:00,1.22303,1.22343,1.22173,1.22273,-0.0003,0.0017000000000000348,0.00039999999999995595,0.0013000000000000789,1202.219971,12.359999656677246,1.2235,1.2257,1.2249,1.2235,1.2241,1.2238,1.224,1.2232,1.2263,1.2257,1.2235,1.2238,1.2232,1.2249,1.225,1.2239,1,16,2
2005-06-01 17:00:00,1.22273,1.22403,1.22273,1.22353,0.0008,0.0012999999999998568,0.0012999999999998568,0.0,1202.219971,12.359999656677246,1.2245,1.2266,1.2258,1.2263,1.2235,1.2257,1.2249,1.2235,1.2248,1.2266,1.2263,1.2257,1.2235,1.2238,1.2232,1.2249,1,17,2
2005-06-01 18:00:00,1.22353,1.22373,1.22213,1.22273,-0.0008,0.0016000000000000458,0.00019999999999997797,0.0014000000000000679,1202.219971,12.359999656677246,1.2229,1.2232,1.2241,1.2248,1.2245,1.2266,1.2258,1.2263,1.2227,1.2232,1.2248,1.2266,1.2263,1.2257,1.2235,1.2238,1,18,2
2005-06-01 19:00:00,1.22273,1.22283,1.22023,1.22033,-0.0024,0.0026000000000001577,9.999999999998899e-05,0.0025000000000001688,1202.219971,12.359999656677246,1.2232,1.223,1.2224,1.2227,1.2229,1.2232,1.2241,1.2248,1.2234,1.223,1.2227,1.2232,1.2248,1.2266,1.2263,1.2257,1,19,2
2005-06-01 20:00:00,1.22033,1.22063,1.21603,1.21793,-0.0024,0.0046000000000001595,0.000300000000000189,0.0042999999999999705,1202.219971,12.359999656677246,1.2227,1.2238,1.2236,1.2234,1.2232,1.223,1.2224,1.2227,1.2228,1.2238,1.2234,1.223,1.2227,1.2232,1.2248,1.2266,1,20,2
2005-06-01 21:00:00,1.21793,1.22083,1.21783,1.22043,0.0025,0.0030000000000001137,0.0029000000000001247,9.999999999998899e-05,1202.219971,12.359999656677246,1.2218,1.2226,1.2226,1.2228,1.2227,1.2238,1.2236,1.2234,1.2213,1.2226,1.2228,1.2238,1.2234,1.223,1.2227,1.2232,1,21,2
2005-06-01 22:00:00,1.22043,1.22073,1.21855,1.2195,-0.00093,0.0021800000000000708,0.000300000000000189,0.0018799999999998818,1202.219971,12.359999656677246,1.2178,1.2202,1.2208,1.2213,1.2218,1.2226,1.2226,1.2228,1.2163,1.2202,1.2213,1.2226,1.2228,1.2238,1.2234,1.223,1,22,2
2005-06-01 23:00:00,1.2194,1.2205,1.2194,1.2199,0.0005,0.0010999999999998789,0.0010999999999998789,0.0,1202.219971,12.359999656677246,1.2192,1.2178,1.2175,1.2163,1.2178,1.2202,1.2208,1.2213,1.2198,1.2178,1.2163,1.2202,1.2213,1.2226,1.2228,1.2238,1,23,2
2005-06-02 00:00:00,1.22,1.22175,1.2197,1.22085,0.00085,0.0020499999999998852,0.0017499999999999183,0.00029999999999996696,1204.290039,11.84000015258789,1.2204,1.2207,1.2207,1.2198,1.2192,1.2178,1.2175,1.2163,1.2194,1.2207,1.2198,1.2178,1.2163,1.2202,1.2213,1.2226,2,0,3
2005-06-02 01:00:00,1.22075,1.22335,1.22075,1.2228,0.00205,0.0025999999999999357,0.0025999999999999357,0.0,1204.290039,11.84000015258789,1.2199,1.2194,1.2194,1.2194,1.2204,1.2207,1.2207,1.2198,1.2207,1.2194,1.2194,1.2207,1.2198,1.2178,1.2163,1.2202,2,1,3
2005-06-02 02:00:00,1.2228,1.2228,1.2217,1.222,-0.0008,0.001100000000000101,0.0,0.001100000000000101,1204.290039,11.84000015258789,1.2212,1.2203,1.2205,1.2207,1.2199,1.2194,1.2194,1.2194,1.2212,1.2203,1.2207,1.2194,1.2194,1.2207,1.2198,1.2178,2,2,3
2005-06-02 03:00:00,1.2219,1.2224,1.2208,1.2209,-0.001,0.0015999999999998238,0.0004999999999999449,0.0010999999999998789,1204.290039,11.84000015258789,1.2209,1.2209,1.2211,1.2212,1.2212,1.2203,1.2205,1.2207,1.2212,1.2209,1.2212,1.2203,1.2207,1.2194,1.2194,1.2207,2,3,3
2005-06-02 04:00:00,1.2209,1.2212,1.2182,1.2195,-0.0014,0.0030000000000001137,0.00029999999999996696,0.0027000000000001467,1204.290039,11.84000015258789,1.2224,1.2231,1.2227,1.2212,1.2209,1.2209,1.2211,1.2212,1.2223,1.2231,1.2212,1.2209,1.2212,1.2203,1.2207,1.2194,2,4,3
2005-06-02 05:00:00,1.2196,1.2211,1.2183,1.2211,0.0015,0.0028000000000001357,0.0015000000000000568,0.0013000000000000789,1204.290039,11.84000015258789,1.2225,1.2221,1.222,1.2223,1.2224,1.2231,1.2227,1.2212,1.2222,1.2221,1.2223,1.2231,1.2212,1.2209,1.2212,1.2203,2,5,3
2005-06-02 06:00:00,1.2211,1.22537,1.2211,1.2241,0.003,0.004269999999999996,0.004269999999999996,0.0,1204.290039,11.84000015258789,1.2203,1.2211,1.2221,1.2222,1.2225,1.2221,1.222,1.2223,1.22,1.2211,1.2222,1.2221,1.2223,1.2231,1.2212,1.2209,2,6,3
2005-06-02 07:00:00,1.2241,1.2273,1.2231,1.2263,0.0022,0.0041999999999999815,0.0032000000000000917,0.0009999999999998899,1204.290039,11.84000015258789,1.2191,1.2196,1.2194,1.22,1.2203,1.2211,1.2221,1.2222,1.2192,1.2196,1.22,1.2211,1.2222,1.2221,1.2223,1.2231,2,7,3
2005-06-02 08:00:00,1.2263,1.2284,1.22546,1.2283,0.002,0.0029399999999999427,0.0020999999999999908,0.0008399999999999519,1204.290039,11.84000015258789,1.2225,1.2208,1.2203,1.2192,1.2191,1.2196,1.2194,1.22,1.2228,1.2208,1.2192,1.2196,1.22,1.2211,1.2222,1.2221,2,8,3
2005-06-02 09:00:00,1.2284,1.2294,1.2263,1.2265,-0.0019,0.0031000000000001027,0.001000000000000112,0.0020999999999999908,1204.290039,11.84000015258789,1.2253,1.2241,1.2243,1.2228,1.2225,1.2208,1.2203,1.2192,1.2257,1.2241,1.2228,1.2208,1.2192,1.2196,1.22,1.2211,2,9,3
2005-06-02 10:00:00,1.2265,1.2282,1.22545,1.2264,-0.0001,0.00275000000000003,0.0017000000000000348,0.0010499999999999954,1204.290039,11.84000015258789,1.2262,1.2267,1.226,1.2257,1.2253,1.2241,1.2243,1.2228,1.2273,1.2267,1.2257,1.2241,1.2228,1.2208,1.2192,1.2196,2,10,3
2005-06-02 11:00:00,1.2264,1.2273,1.2258,1.226,-0.0004,0.0015000000000000568,0.0009000000000001229,0.0005999999999999339,1204.290039,11.84000015258789,1.2291,1.2284,1.2277,1.2273,1.2262,1.2267,1.226,1.2257,1.2282,1.2284,1.2273,1.2267,1.2257,1.2241,1.2228,1.2208,2,11,3
2005-06-02 12:00:00,1.226,1.22703,1.2259,1.2266,0.0006,0.0011300000000000754,0.0010300000000000864,9.999999999998899e-05,1204.290039,11.84000015258789,1.2264,1.2267,1.2282,1.2282,1.2291,1.2284,1.2277,1.2273,1.2258,1.2267,1.2282,1.2284,1.2273,1.2267,1.2257,1.2241,2,12,3
2005-06-02 13:00:00,1.2266,1.2268,1.22343,1.22393,-0.00267,0.003369999999999873,0.00019999999999997797,0.003169999999999895,1204.290039,11.84000015258789,1.2267,1.2267,1.2277,1.2258,1.2264,1.2267,1.2282,1.2282,1.2261,1.2267,1.2258,1.2267,1.2282,1.2284,1.2273,1.2267,2,13,3
2005-06-02 14:00:00,1.22393,1.22873,1.22383,1.22823,0.0043,0.0049000000000001265,0.0048000000000001375,9.999999999998899e-05,1204.290039,11.84000015258789,1.2263,1.2262,1.2271,1.2261,1.2267,1.2267,1.2277,1.2258,1.2269,1.2262,1.2261,1.2267,1.2258,1.2267,1.2282,1.2284,2,14,3
2005-06-02 15:00:00,1.22823,1.22963,1.22603,1.22653,-0.0017,0.0036000000000000476,0.0014000000000000679,0.0021999999999999797,1204.290039,11.84000015258789,1.2256,1.2267,1.2271,1.2269,1.2263,1.2262,1.2271,1.2261,1.2255,1.2267,1.2269,1.2262,1.2261,1.2267,1.2258,1.2267,2,15,3
2005-06-02 16:00:00,1.22653,1.22803,1.22603,1.22793,0.0014,0.0020000000000000018,0.0015000000000000568,0.0004999999999999449,1204.290039,11.84000015258789,1.2259,1.2239,1.2244,1.2255,1.2256,1.2267,1.2271,1.2269,1.2276,1.2239,1.2255,1.2267,1.2269,1.2262,1.2261,1.2267,2,16,3
2005-06-02 17:00:00,1.22793,1.22793,1.22713,1.22723,-0.0007,0.0007999999999999119,0.0,0.0007999999999999119,1204.290039,11.84000015258789,1.2292,1.2286,1.2277,1.2276,1.2259,1.2239,1.2244,1.2255,1.2283,1.2286,1.2276,1.2239,1.2255,1.2267,1.2269,1.2262,2,17,3
2005-06-02 18:00:00,1.22723,1.22903,1.22723,1.22843,0.0012,0.0018000000000000238,0.0018000000000000238,0.0,1204.290039,11.84000015258789,1.2273,1.2271,1.2278,1.2283,1.2292,1.2286,1.2277,1.2276,1.227,1.2271,1.2283,1.2286,1.2276,1.2239,1.2255,1.2267,2,18,3
2005-06-02 19:00:00,1.22843,1.22863,1.22663,1.22763,-0.0008,0.0020000000000000018,0.00020000000000020002,0.0017999999999998018,1204.290039,11.84000015258789,1.2275,1.2279,1.2266,1.227,1.2273,1.2271,1.2278,1.2283,1.2271,1.2279,1.227,1.2271,1.2283,1.2286,1.2276,1.2239,2,19,3
2005-06-02 20:00:00,1.22763,1.22783,1.22653,1.22653,-0.0011,0.0013000000000000789,0.00019999999999997797,0.001100000000000101,1204.290039,11.84000015258789,1.2277,1.2273,1.2273,1.2271,1.2275,1.2279,1.2266,1.227,1.2288,1.2273,1.2271,1.2279,1.227,1.2271,1.2283,1.2286,2,20,3
2005-06-02 21:00:00,1.22663,1.22765,1.22653,1.22745,0.00082,0.0011200000000000099,0.0010199999999997988,0.00010000000000021103,1204.290039,11.84000015258789,1.2277,1.2284,1.2289,1.2288,1.2277,1.2273,1.2273,1.2271,1.2271,1.2284,1.2288,1.2273,1.2271,1.2279,1.227,1.2271,2,21,3
2005-06-02 22:00:00,1.22745,1.22765,1.2265,1.2267,-0.00075,0.0011499999999999844,0.00019999999999997797,0.0009500000000000064,1204.290039,11.84000015258789,1.2277,1.2277,1.2279,1.2271,1.2277,1.2284,1.2289,1.2288,1.2275,1.2277,1.2271,1.2284,1.2288,1.2273,1.2271,1.2279,2,22,3
2005-06-02 23:00:00,1.2267,1.2274,1.2265,1.2272,0.0005,0.0009000000000001229,0.000700000000000145,0.00019999999999997797,1204.290039,11.84000015258789,1.2278,1.2272,1.2269,1.2275,1.2277,1.2277,1.2279,1.2271,1.2275,1.2272,1.2275,1.2277,1.2271,1.2284,1.2288,1.2273,2,23,3
2005-06-03 00:00:00,1.2272,1.2289,1.2268,1.2286,0.0014,0.002100000000000213,0.0017000000000000348,0.000400000000000178,1196.02002,12.149999618530272,1.2273,1.2277,1.2273,1.2275,1.2278,1.2272,1.2269,1.2275,1.2273,1.2277,1.2275,1.2272,1.2275,1.2277,1.2271,1.2284,3,0,4
2005-06-03 01:00:00,1.2286,1.2296,1.2279,1.2288,0.0002,0.0017000000000000348,0.001000000000000112,0.0006999999999999229,1196.02002,12.149999618530272,1.2271,1.2268,1.2274,1.2273,1.2273,1.2277,1.2273,1.2275,1.2272,1.2268,1.2273,1.2277,1.2275,1.2272,1.2275,1.2277,3,1,4
2005-06-03 02:00:00,1.2289,1.2289,1.2278,1.2288,-0.0001,0.001100000000000101,0.0,0.001100000000000101,1196.02002,12.149999618530272,1.2273,1.2273,1.2273,1.2272,1.2271,1.2268,1.2274,1.2273,1.2274,1.2273,1.2272,1.2268,1.2273,1.2277,1.2275,1.2272,3,2,4
2005-06-03 03:00:00,1.2288,1.2296,1.2284,1.2288,0.0,0.0012000000000000899,0.0008000000000001339,0.00039999999999995595,1196.02002,12.149999618530272,1.2287,1.2287,1.2283,1.2274,1.2273,1.2273,1.2273,1.2272,1.2293,1.2287,1.2274,1.2273,1.2272,1.2268,1.2273,1.2277,3,3,4
2005-06-03 04:00:00,1.2288,1.2288,1.2278,1.2284,-0.0004,0.0009999999999998899,0.0,0.0009999999999998899,1196.02002,12.149999618530272,1.2283,1.2291,1.229,1.2293,1.2287,1.2287,1.2283,1.2274,1.2284,1.2291,1.2293,1.2287,1.2274,1.2273,1.2272,1.2268,3,4,4
2005-06-03 05:00:00,1.2284,1.23086,1.2283,1.23016,0.00176,0.0025600000000001177,0.0024600000000001288,9.999999999998899e-05,1196.02002,12.149999618530272,1.2285,1.2292,1.2285,1.2284,1.2283,1.2291,1.229,1.2293,1.2286,1.2292,1.2284,1.2291,1.2293,1.2287,1.2274,1.2273,3,5,4
2005-06-03 06:00:00,1.23016,1.23036,1.22311,1.22627,-0.00389,0.007249999999999979,0.00019999999999997797,0.007050000000000001,1196.02002,12.149999618530272,1.2284,1.2294,1.2286,1.2286,1.2285,1.2292,1.2285,1.2284,1.2285,1.2294,1.2286,1.2292,1.2284,1.2291,1.2293,1.2287,3,6,4
2005-06-03 07:00:00,1.22617,1.2287,1.22617,1.2271,0.00093,0.002529999999999921,0.002529999999999921,0.0,1196.02002,12.149999618530272,1.2287,1.2287,1.2281,1.2285,1.2284,1.2294,1.2286,1.2286,1.2295,1.2287,1.2285,1.2294,1.2286,1.2292,1.2284,1.2291,3,7,4
2005-06-03 08:00:00,1.2271,1.22803,1.227,1.22773,0.00063,0.0010299999999998644,0.0009299999999998754,9.999999999998899e-05,1196.02002,12.149999618530272,1.2256,1.2308,1.2299,1.2295,1.2287,1.2287,1.2281,1.2285,1.2261,1.2308,1.2295,1.2287,1.2285,1.2294,1.2286,1.2292,3,8,4
2005-06-03 09:00:00,1.22773,1.22833,1.22733,1.22793,0.0002,0.0009999999999998899,0.0005999999999999339,0.00039999999999995595,1196.02002,12.149999618530272,1.2278,1.2265,1.2263,1.2261,1.2256,1.2308,1.2299,1.2295,1.2281,1.2265,1.2261,1.2308,1.2295,1.2287,1.2285,1.2294,3,9,4
2005-06-03 10:00:00,1.22803,1.22826,1.22673,1.228,-3e-05,0.0015299999999998093,0.00022999999999995246,0.0012999999999998568,1196.02002,12.149999618530272,1.2275,1.2273,1.2284,1.2281,1.2278,1.2265,1.2263,1.2261,1.2277,1.2273,1.2281,1.2265,1.2261,1.2308,1.2295,1.2287,3,10,4
2005-06-03 11:00:00,1.2281,1.22985,1.22778,1.22865,0.00055,0.0020700000000000163,0.0017500000000001403,0.00031999999999987594,1196.02002,12.149999618530272,1.2282,1.2279,1.2277,1.2277,1.2275,1.2273,1.2284,1.2281,1.2277,1.2279,1.2277,1.2273,1.2281,1.2265,1.2261,1.2308,3,11,4
2005-06-03 12:00:00,1.22865,1.23335,1.2262,1.2305,0.00185,0.00714999999999999,0.0046999999999999265,0.0024500000000000632,1196.02002,12.149999618530272,1.2274,1.2284,1.2284,1.2277,1.2282,1.2279,1.2277,1.2277,1.2278,1.2284,1.2277,1.2279,1.2277,1.2273,1.2281,1.2265,3,12,4
2005-06-03 13:00:00,1.2304,1.2313,1.22655,1.22754,-0.00286,0.004750000000000032,0.0009000000000001229,0.003849999999999909,1196.02002,12.149999618530272,1.2289,1.2283,1.2282,1.2278,1.2274,1.2284,1.2284,1.2277,1.2294,1.2283,1.2278,1.2284,1.2277,1.2279,1.2277,1.2273,3,13,4
2005-06-03 14:00:00,1.22754,1.22893,1.22669,1.22743,-0.00011,0.0022400000000000198,0.0013900000000000023,0.0008500000000000174,1196.02002,12.149999618530272,1.2288,1.2284,1.2281,1.2294,1.2289,1.2283,1.2282,1.2278,1.2286,1.2284,1.2294,1.2283,1.2278,1.2284,1.2277,1.2279,3,14,4
2005-06-03 15:00:00,1.22743,1.22743,1.22173,1.22263,-0.0048,0.005700000000000038,0.0,0.005700000000000038,1196.02002,12.149999618530272,1.2288,1.231,1.2275,1.2286,1.2288,1.2284,1.2281,1.2294,1.2272,1.231,1.2286,1.2284,1.2294,1.2283,1.2278,1.2284,3,15,4
2005-06-03 16:00:00,1.22263,1.22323,1.22073,1.22183,-0.0008,0.0024999999999999467,0.0005999999999999339,0.0019000000000000128,1196.02002,12.149999618530272,1.2277,1.228,1.2281,1.2272,1.2288,1.231,1.2275,1.2286,1.2291,1.228,1.2272,1.231,1.2286,1.2284,1.2294,1.2283,3,16,4
2005-06-03 17:00:00,1.22173,1.22243,1.22043,1.22133,-0.0004,0.0020000000000000018,0.0006999999999999229,0.0013000000000000789,1196.02002,12.149999618530272,1.224,1.2277,1.2284,1.2291,1.2277,1.228,1.2281,1.2272,1.2241,1.2277,1.2291,1.228,1.2272,1.231,1.2286,1.2284,3,17,4
2005-06-03 18:00:00,1.22133,1.22273,1.22133,1.22223,0.0009,0.0014000000000000679,0.0014000000000000679,0.0,1196.02002,12.149999618530272,1.2218,1.223,1.2224,1.2241,1.224,1.2277,1.2284,1.2291,1.2213,1.223,1.2241,1.2277,1.2291,1.228,1.2272,1.231,3,18,4
2005-06-03 19:00:00,1.22223,1.22243,1.2213,1.2219,-0.00033,0.0011299999999998533,0.00019999999999997797,0.0009299999999998754,1196.02002,12.149999618530272,1.2222,1.2216,1.2216,1.2213,1.2218,1.223,1.2224,1.2241,1.2219,1.2216,1.2213,1.223,1.2241,1.2277,1.2291,1.228,3,19,4
2005-06-03 20:00:00,1.222,1.2231,1.222,1.2231,0.0011,0.001100000000000101,0.001100000000000101,0.0,1196.02002,12.149999618530272,1.2221,1.2213,1.2209,1.2219,1.2222,1.2216,1.2216,1.2213,1.2221,1.2213,1.2219,1.2216,1.2213,1.223,1.2241,1.2277,3,20,4
2005-06-06 00:00:00,1.2221,1.2244,1.2219,1.22398,0.00188,0.0024999999999999467,0.0022999999999999687,0.00019999999999997797,1197.51001,12.279999732971191,1.2229,,,,,,,,1.223,,,,,,,,6,0,0
2005-06-06 01:00:00,1.22398,1.2249,1.22328,1.22483,0.00085,0.0016200000000001769,0.0009200000000000319,0.000700000000000145,1197.51001,12.279999732971191,1.2232,1.223,1.223,1.223,1.2229,,,,1.2225,1.223,1.223,,,,,,6,1,0
2005-06-06 02:00:00,1.22483,1.22513,1.22423,1.22513,0.0003,0.0009000000000001229,0.00029999999999996696,0.000600000000000156,1197.51001,12.279999732971191,1.2234,1.2223,1.2221,1.2225,1.2232,1.223,1.223,1.223,1.2242,1.2223,1.2225,1.223,1.223,,,,6,2,0
2005-06-06 03:00:00,1.22503,1.22633,1.22493,1.22598,0.00095,0.0013999999999998458,0.0012999999999998568,9.999999999998899e-05,1197.51001,12.279999732971191,1.224,1.2238,1.2241,1.2242,1.2234,1.2223,1.2221,1.2225,1.224,1.2238,1.2242,1.2223,1.2225,1.223,1.223,,6,3,0
2005-06-06 04:00:00,1.22598,1.22733,1.22533,1.22593,-5e-05,0.0020000000000000018,0.0013499999999999623,0.0006500000000000394,1197.51001,12.279999732971191,1.2252,1.2249,1.2243,1.224,1.224,1.2238,1.2241,1.2242,1.2244,1.2249,1.224,1.2238,1.2242,1.2223,1.2225,1.223,6,4,0
2005-06-06 05:00:00,1.22593,1.22733,1.22503,1.22643,0.0005,0.0022999999999999687,0.0014000000000000679,0.0008999999999999009,1197.51001,12.279999732971191,1.2256,1.2252,1.2252,1.2244,1.2252,1.2249,1.2243,1.224,1.2255,1.2252,1.2244,1.2249,1.224,1.2238,1.2242,1.2223,6,5,0
2005-06-06 06:00:00,1.22643,1.22716,1.22315,1.22655,0.00012,0.004010000000000069,0.0007300000000001194,0.0032799999999999496,1197.51001,12.279999732971191,1.2265,1.2263,1.2258,1.2255,1.2256,1.2252,1.2252,1.2244,1.2264,1.2263,1.2255,1.2252,1.2244,1.2249,1.224,1.2238,6,6,0
2005-06-06 07:00:00,1.22655,1.22735,1.2261,1.22615,-0.0004,0.0012499999999999734,0.0007999999999999119,0.00045000000000006146,1197.51001,12.279999732971191,1.2253,1.2257,1.2264,1.2264,1.2265,1.2263,1.2258,1.2255,1.2259,1.2257,1.2264,1.2263,1.2255,1.2252,1.2244,1.2249,6,7,0
2005-06-06 08:00:00,1.22615,1.22844,1.22528,1.22834,0.00219,0.0031600000000000517,0.0022899999999999032,0.0008700000000001484,1197.51001,12.279999732971191,1.2265,1.2264,1.2269,1.2259,1.2253,1.2257,1.2264,1.2264,1.2235,1.2264,1.2259,1.2257,1.2264,1.2263,1.2255,1.2252,6,8,0
2005-06-06 09:00:00,1.22834,1.22854,1.22673,1.22683,-0.00151,0.0018099999999998673,0.00019999999999997797,0.0016099999999998893,1197.51001,12.279999732971191,1.2266,1.2265,1.2257,1.2235,1.2265,1.2264,1.2269,1.2259,1.2268,1.2265,1.2235,1.2264,1.2259,1.2257,1.2264,1.2263,6,9,0
2005-06-06 10:00:00,1.22683,1.22719,1.22605,1.22625,-0.00058,0.0011399999999999189,0.00035999999999991594,0.0007800000000000029,1197.51001,12.279999732971191,1.227,1.2264,1.2262,1.2268,1.2266,1.2265,1.2257,1.2235,1.2263,1.2264,1.2268,1.2265,1.2235,1.2264,1.2259,1.2257,6,10,0
2005-06-06 11:00:00,1.22625,1.22816,1.2258,1.22728,0.00103,0.0023599999999999177,0.0019099999999998563,0.00045000000000006146,1197.51001,12.279999732971191,1.2284,1.2278,1.2261,1.2263,1.227,1.2264,1.2262,1.2268,1.2278,1.2278,1.2263,1.2264,1.2268,1.2265,1.2235,1.2264,6,11,0
2005-06-06 12:00:00,1.22728,1.2282,1.22648,1.22701,-0.00027,0.0017199999999999438,0.0009200000000000319,0.0007999999999999119,1197.51001,12.279999732971191,1.2266,1.2269,1.2272,1.2278,1.2284,1.2278,1.2261,1.2263,1.2271,1.2269,1.2278,1.2278,1.2263,1.2264,1.2268,1.2265,6,12,0
2005-06-06 13:00:00,1.22701,1.22867,1.22691,1.22857,0.00156,0.0017599999999999838,0.0016599999999999948,9.999999999998899e-05,1197.51001,12.279999732971191,1.2259,1.2263,1.2268,1.2271,1.2266,1.2269,1.2272,1.2278,1.2275,1.2263,1.2271,1.2269,1.2278,1.2278,1.2263,1.2264,6,13,0
2005-06-06 14:00:00,1.22857,1.22922,1.22728,1.22828,-0.00029,0.0019400000000000528,0.0006500000000000394,0.0012900000000000134,1197.51001,12.279999732971191,1.2275,1.2274,1.2277,1.2275,1.2259,1.2263,1.2268,1.2271,1.2273,1.2274,1.2275,1.2263,1.2271,1.2269,1.2278,1.2278,6,14,0
2005-06-06 15:00:00,1.22828,1.22858,1.2263,1.227,-0.00128,0.0022800000000000598,0.00029999999999996696,0.001980000000000093,1197.51001,12.279999732971191,1.228,1.2272,1.2277,1.2273,1.2275,1.2274,1.2277,1.2275,1.2279,1.2272,1.2273,1.2274,1.2275,1.2263,1.2271,1.2269,6,15,0
2005-06-06 16:00:00,1.227,1.22768,1.2268,1.22748,0.00048,0.0008800000000002139,0.0006800000000000139,0.00020000000000020002,1197.51001,12.279999732971191,1.2277,1.2286,1.2285,1.2279,1.228,1.2272,1.2277,1.2273,1.2284,1.2286,1.2279,1.2272,1.2273,1.2274,1.2275,1.2263,6,16,0
2005-06-06 17:00:00,1.22748,1.22806,1.22734,1.2276,0.00012,0.0007199999999998319,0.0005800000000000249,0.00013999999999980695,1197.51001,12.279999732971191,1.2271,1.2286,1.2286,1.2284,1.2277,1.2286,1.2285,1.2279,1.2279,1.2286,1.2284,1.2286,1.2279,1.2272,1.2273,1.2274,6,17,0
2005-06-06 18:00:00,1.22755,1.22794,1.22705,1.22744,-0.00011,0.0008900000000000574,0.0003900000000001125,0.0004999999999999449,1197.51001,12.279999732971191,1.2272,1.227,1.2274,1.2279,1.2271,1.2286,1.2286,1.2284,1.2276,1.227,1.2279,1.2286,1.2284,1.2286,1.2279,1.2272,6,18,0
2005-06-06 19:00:00,1.22744,1.22754,1.22645,1.22645,-0.00099,0.0010900000000000354,9.999999999998899e-05,0.0009900000000000464,1197.51001,12.279999732971191,1.2276,1.2275,1.2274,1.2276,1.2272,1.227,1.2274,1.2279,1.2278,1.2275,1.2276,1.227,1.2279,1.2286,1.2284,1.2286,6,19,0
2005-06-06 20:00:00,1.22655,1.22677,1.22577,1.22587,-0.00068,0.0009999999999998899,0.00021999999999988695,0.0007800000000000029,1197.51001,12.279999732971191,1.2277,1.2277,1.2278,1.2278,1.2276,1.2275,1.2274,1.2276,1.2272,1.2277,1.2278,1.2275,1.2276,1.227,1.2279,1.2286,6,20,0
2005-06-06 21:00:00,1.22587,1.22643,1.22577,1.22613,0.00026,0.0006599999999998829,0.0005599999999998939,9.999999999998899e-05,1197.51001,12.279999732971191,1.2275,1.2278,1.2278,1.2272,1.2277,1.2277,1.2278,1.2278,1.2274,1.2278,1.2272,1.2277,1.2278,1.2275,1.2276,1.227,6,21,0
2005-06-06 22:00:00,1.22613,1.22613,1.22523,1.22593,-0.0002,0.0008999999999999009,0.0,0.0008999999999999009,1197.51001,12.279999732971191,1.2264,1.2269,1.2273,1.2274,1.2275,1.2278,1.2278,1.2272,1.2269,1.2269,1.2274,1.2278,1.2272,1.2277,1.2278,1.2275,6,22,0
2005-06-06 23:00:00,1.22593,1.22638,1.22518,1.22638,0.00045,0.0012000000000000899,0.00045000000000006146,0.0007500000000000284,1197.51001,12.279999732971191,1.226,1.2261,1.2262,1.2269,1.2264,1.2269,1.2273,1.2274,1.2262,1.2261,1.2269,1.2269,1.2274,1.2278,1.2272,1.2277,6,23,0
2005-06-07 00:00:00,1.22638,1.22668,1.22608,1.22628,-0.0001,0.0005999999999999339,0.00029999999999996696,0.00029999999999996696,1197.26001,12.390000343322754,1.2256,1.226,1.2262,1.2262,1.226,1.2261,1.2262,1.2269,1.2256,1.226,1.2262,1.2261,1.2269,1.2269,1.2274,1.2278,7,0,1
2005-06-07 01:00:00,1.22628,1.22638,1.22383,1.22473,-0.00155,0.0025500000000000522,9.999999999998899e-05,0.0024500000000000632,1197.26001,12.390000343322754,1.2259,1.2256,1.2257,1.2256,1.2256,1.226,1.2262,1.2262,1.2254,1.2256,1.2256,1.226,1.2262,1.2261,1.2269,1.2269,7,1,1
2005-06-07 02:00:00,1.22473,1.2268,1.22453,1.22568,0.00095,0.0022699999999999942,0.0020699999999997942,0.00020000000000020002,1197.26001,12.390000343322754,1.2264,1.2265,1.2254,1.2254,1.2259,1.2256,1.2257,1.2256,1.2263,1.2265,1.2254,1.2256,1.2256,1.226,1.2262,1.2261,7,2,1
2005-06-07 03:00:00,1.22578,1.22618,1.22503,1.22543,-0.00035,0.0011499999999999844,0.00039999999999995595,0.0007500000000000284,1197.26001,12.390000343322754,1.2253,1.2263,1.2263,1.2263,1.2264,1.2265,1.2254,1.2254,1.2253,1.2263,1.2263,1.2265,1.2254,1.2256,1.2256,1.226,7,3,1
2005-06-07 04:00:00,1.22533,1.22683,1.22523,1.22683,0.0015,0.0016000000000000458,0.0015000000000000568,9.999999999998899e-05,1197.26001,12.390000343322754,1.2255,1.2246,1.2242,1.2253,1.2253,1.2263,1.2263,1.2263,1.2266,1.2246,1.2253,1.2263,1.2263,1.2265,1.2254,1.2256,7,4,1
