datetime,open,high,low,close,volume,BC-BO,CLOSE,CLOSE_stl_trend,CLOSE_stl_seasonal,CLOSE_stl_resid,CLOSE_wav_detail_L1,CLOSE_wav_detail_L2,CLOSE_wav_approx_L2,CLOSE_mtm_band_1_0.000_0.010,CLOSE_mtm_band_2_0.010_0.060,CLOSE_mtm_band_3_0.060_0.200,CLOSE_mtm_band_4_0.200_0.500
18/05/2005 02:00,1.26071,1.26125,1.26005,1.2608,0,9e-05,9e-05,-0.00029172836,0.00041816925,-3.644087e-05,-0.00051118113,-0.00010798033,-0.0010475881,4.803046e-06,1.7719428e-06,4.4480284e-06,3.5979904e-06
18/05/2005 03:00,1.2608,1.26123,1.26038,1.26103,0,0.00023,0.00023,-0.00013870478,0.0003671528,1.5519954e-06,0.0001558396,0.0006772234,-0.00085151976,4.8464062e-06,1.7470466e-06,4.401452e-06,3.5532148e-06
18/05/2005 04:00,1.26113,1.26135,1.2602,1.2605,0,-0.00063,-0.00063,-0.00029143464,-0.0003200524,-1.8512954e-05,0.00043098233,-0.0007944083,-0.00081970927,4.721323e-06,1.7224221e-06,4.352465e-06,3.5079886e-06
18/05/2005 05:00,1.2605,1.2613,1.2602,1.2609,0,0.0004,0.0004,-0.0002648523,0.000670078,-5.225649e-06,0.0004348727,0.0015988641,-0.00062050973,4.690516e-06,1.6981469e-06,4.3012283e-06,3.4624907e-06
18/05/2005 06:00,1.2608,1.26271,1.2607,1.26225,0,0.00145,0.00145,-9.953291e-05,0.001529051,2.0481848e-05,0.0005821874,-0.0009579186,-0.00037567515,5.0318786e-06,1.6742317e-06,4.2479132e-06,3.4168972e-06
18/05/2005 07:00,1.26225,1.26265,1.2616,1.26255,0,0.0003,0.0003,-3.615615e-05,0.00031561308,2.0543079e-05,0.00030898396,0.0005308626,-0.00019046594,4.769635e-06,1.650721e-06,4.1926974e-06,3.371382e-06
18/05/2005 08:00,1.26255,1.26295,1.26175,1.26175,0,-0.0008,-0.0008,-0.00073431927,1.535284e-05,-8.103352e-05,-0.0008261585,-0.00041364916,7.067559e-05,4.362417e-06,1.6277584e-06,4.1357516e-06,3.3261124e-06
18/05/2005 09:00,1.26175,1.26185,1.2604,1.26151,0,-0.00024,-0.00024,-0.000141485,-0.00013555725,3.7042253e-05,-0.0013868449,0.00036649505,5.968506e-05,3.9637766e-06,1.6055006e-06,4.0772507e-06,3.2812557e-06
18/05/2005 10:00,1.26151,1.26161,1.26101,1.26101,0,-0.0005,-0.0005,-0.00027161694,-0.00023258555,4.202475e-06,0.00011769675,-0.00058925094,4.1732957e-05,4.0195896e-06,1.5840264e-06,4.01738e-06,3.2369715e-06
18/05/2005 11:00,1.26101,1.26265,1.26071,1.26255,0,0.00154,0.00154,-9.534602e-05,0.0016082817,2.706427e-05,0.0014011074,-0.00025029914,0.00016060943,4.288718e-06,1.5633245e-06,3.956336e-06,3.1934142e-06
18/05/2005 12:00,1.26255,1.2659,1.26077,1.265,0,0.00245,0.00245,0.00027000028,0.0021159465,6.4053136e-05,0.0005825121,0.001174654,0.00046689447,5.008972e-06,1.5433332e-06,3.8943094e-06,3.150733e-06
18/05/2005 13:00,1.2651,1.2652,1.2608,1.26175,0,-0.00335,-0.00335,-0.0003023124,-0.003006138,-4.154949e-05,-0.00068137073,-4.2481075e-05,0.0005273084,4.060238e-06,1.5240746e-06,3.8315047e-06,3.1090694e-06
18/05/2005 14:00,1.26175,1.26473,1.26165,1.26383,0,0.00208,0.00208,-3.7465514e-05,0.0021045047,1.2960706e-05,-0.0005128045,-0.00020795774,0.00026831668,4.320213e-06,1.5056131e-06,3.768124e-06,3.0685555e-06
18/05/2005 15:00,1.26383,1.26693,1.26323,1.26583,0,0.002,0.002,-6.651331e-05,0.0020631698,3.3435208e-06,0.0005747715,0.00023816769,-5.0403687e-05,4.3761424e-06,1.487955e-06,3.704351e-06,3.0293202e-06
18/05/2005 16:00,1.26583,1.26743,1.26463,1.26703,0,0.0012,0.0012,9.544078e-05,0.0010810917,2.3467606e-05,0.0010116587,-0.00012902965,2.3456472e-05,4.654768e-06,1.4711022e-06,3.640367e-06,2.991488e-06
18/05/2005 17:00,1.26708,1.26883,1.26653,1.26773,0,0.00065,0.00065,4.1305713e-05,0.0006035353,5.1589536e-06,4.267768e-05,0.000743618,0.00019952006,4.8064735e-06,1.4550492e-06,3.5763496e-06,2.955176e-06
18/05/2005 18:00,1.26773,1.26863,1.26713,1.26713,0,-0.0006,-0.0006,0.00044213806,-0.0010978581,5.5719993e-05,-0.00072902103,-0.00022817122,0.00014886889,4.4222143e-06,1.4398053e-06,3.512484e-06,2.9204923e-06
18/05/2005 19:00,1.26703,1.26808,1.26703,1.26803,0,0.001,0.001,0.00069961394,0.00023745418,6.293191e-05,-0.0003131128,0.00033108477,-9.913725e-06,4.3165896e-06,1.4253883e-06,3.4489537e-06,2.8875397e-06
18/05/2005 20:00,1.26803,1.26873,1.26763,1.26773,0,-0.0003,-0.0003,0.00035414772,-0.00063967897,-1.44687265e-05,0.0007256564,-0.00043794795,0.0003286024,4.1598987e-06,1.4118065e-06,3.385934e-06,2.8564114e-06
18/05/2005 21:00,1.26773,1.26813,1.26703,1.26763,0,-0.0001,-0.0001,0.0002949583,-0.00037680796,-1.8150336e-05,0.0008833304,0.00013440756,0.0005939439,3.751351e-06,1.3990918e-06,3.3235872e-06,2.827195e-06
18/05/2005 22:00,1.26763,1.26828,1.2671,1.26768,0,5e-05,5e-05,0.0005793745,-0.00055531017,2.593569e-05,-2.0500906e-05,0.00061315397,0.0008851038,3.775433e-06,1.3872558e-06,3.2620744e-06,2.7999654e-06
18/05/2005 23:00,1.26768,1.26778,1.26695,1.26715,0,-0.00053,-0.00053,0.00050305744,-0.0010343964,1.3389274e-06,-0.00090787356,-0.00038158454,0.0010825925,3.696963e-06,1.3762814e-06,3.2015555e-06,2.7747894e-06
19/05/2005 00:00,1.26715,1.26903,1.26695,1.26813,0,0.00098,0.00098,0.0004387992,0.00055165525,-1.0454444e-05,-0.0008419067,-0.0005663273,0.00092638034,3.7868724e-06,1.3661415e-06,3.1421844e-06,2.7517221e-06
19/05/2005 01:00,1.26813,1.26823,1.26733,1.26773,0,-0.0004,-0.0004,0.00024451665,-0.00061067514,-3.384152e-05,0.00074967643,0.0003149951,0.00087285804,3.5954633e-06,1.3568182e-06,3.0840997e-06,2.7308079e-06
19/05/2005 02:00,1.26773,1.26893,1.26753,1.26843,0,0.0007,0.0007,0.0005796586,9.584986e-05,2.4491505e-05,0.0013076193,-0.00044514184,0.0006493837,3.5114213e-06,1.34831e-06,3.0274343e-06,2.7120832e-06
19/05/2005 03:00,1.26843,1.26893,1.26733,1.26823,0,-0.0002,-0.0002,0.00043655757,-0.00062860054,-7.957048e-06,-0.000776815,0.000724755,0.00032691614,3.3168064e-06,1.3406091e-06,2.972307e-06,2.6955713e-06
19/05/2005 04:00,1.26823,1.26853,1.26723,1.26733,0,-0.0009,-0.0009,0.000553815,-0.0014630737,9.2587015e-06,-0.00129665,0.0010874483,0.00017490736,3.1726195e-06,1.3337118e-06,2.9188295e-06,2.6812847e-06
19/05/2005 05:00,1.26743,1.26743,1.2666,1.267,0,-0.00043,-0.00043,0.00046580512,-0.00088690274,-8.902383e-06,0.0005589365,-0.0030905483,-0.00018516237,3.0902954e-06,1.3276098e-06,2.8671016e-06,2.6692298e-06
19/05/2005 06:00,1.267,1.2683,1.267,1.26785,0,0.00085,0.00085,0.0002720115,0.00061069074,-3.2702264e-05,0.0011789555,0.0021623077,-6.688718e-05,3.127387e-06,1.322292e-06,2.8172096e-06,2.6593987e-06
19/05/2005 07:00,1.26785,1.26815,1.26595,1.26645,0,-0.0014,-0.0014,0.00015222852,-0.0015171594,-3.5069035e-05,8.0815706e-05,-0.00018280499,0.00030939383,2.9768094e-06,1.3177403e-06,2.769231e-06,2.6517769e-06
19/05/2005 08:00,1.26635,1.26655,1.26545,1.26565,0,-0.0007,-0.0007,0.0007153701,-0.0014705778,5.5207674e-05,-0.0008586732,-0.0005097683,0.0002026525,2.65711e-06,1.3139216e-06,2.7232356e-06,2.6463408e-06
19/05/2005 09:00,1.26565,1.26565,1.2643,1.26515,0,-0.0005,-0.0005,0.00038426393,-0.0008682828,-1.5981128e-05,-0.0005085219,-2.31334e-05,0.00011797773,2.568728e-06,1.310814e-06,2.6792784e-06,2.6430564e-06
19/05/2005 10:00,1.26515,1.26565,1.26425,1.26455,0,-0.0006,-0.0006,0.0004107836,-0.0010041328,-6.6508746e-06,1.09528655e-05,-0.0009297711,7.68554e-06,2.4518947e-06,1.3084077e-06,2.6373984e-06,2.6418813e-06
19/05/2005 11:00,1.26455,1.26535,1.26315,1.26345,0,-0.0011,-0.0011,5.8905276e-05,-0.0011071481,-5.1757186e-05,-0.000114282804,0.0006694908,1.1791792e-05,2.3417813e-06,1.3066916e-06,2.5976246e-06,2.642763e-06
19/05/2005 12:00,1.26345,1.26421,1.26253,1.26293,0,-0.00052,-0.00052,-0.00036496183,-7.0163675e-05,-8.4874504e-05,-0.00031160744,-0.00062478875,-5.9748825e-05,2.2916524e-06,1.3056616e-06,2.55997e-06,2.6456414e-06
19/05/2005 13:00,1.26293,1.26303,1.26153,1.26245,0,-0.00048,-0.00048,0.0006854922,-0.0012604344,9.494222e-05,-0.00026017815,-8.138935e-06,-0.00029778783,2.2588376e-06,1.3053227e-06,2.524436e-06,2.6504476e-06
19/05/2005 14:00,1.26245,1.26303,1.26133,1.26173,0,-0.00072,-0.00072,-0.00015475754,-0.00050438475,-6.0857707e-05,-2.4819588e-05,2.0465322e-05,-0.00028539577,2.2634724e-06,1.305682e-06,2.491012e-06,2.6571036e-06
19/05/2005 15:00,1.26173,1.26323,1.26173,1.26248,0,0.00075,0.00075,-0.00010012133,0.0008752906,-2.5169242e-05,2.795049e-05,-0.0005229335,-0.00042258593,2.2332958e-06,1.3067494e-06,2.4596777e-06,2.6655257e-06
19/05/2005 16:00,1.26293,1.26363,1.26033,1.26283,0,-0.0001,-0.0001,-0.00023016504,0.00016006861,-2.9903566e-05,0.00016440087,0.0007512188,-0.00055524864,2.2282202e-06,1.3085341e-06,2.4304004e-06,2.6756222e-06
19/05/2005 17:00,1.26273,1.26433,1.26273,1.26373,0,0.001,0.001,-0.00017963325,0.0011875574,-7.924041e-06,6.5138855e-05,-0.0008282677,-0.00063630403,2.179177e-06,1.3110459e-06,2.4031403e-06,2.6872967e-06
19/05/2005 18:00,1.26363,1.26403,1.26243,1.26403,0,0.0004,0.0004,-0.00022003689,0.00062800053,-7.963679e-06,-0.00058648014,0.0006440053,-0.00082261255,2.1506837e-06,1.3142915e-06,2.377851e-06,2.700445e-06
19/05/2005 19:00,1.26393,1.26413,1.26293,1.26333,0,-0.0006,-0.0006,-0.00062101067,7.67492e-05,-5.5738587e-05,-0.0003472546,-0.0002353691,-0.000837368,2.1547758e-06,1.3182736e-06,2.3544715e-06,2.7149595e-06
19/05/2005 20:00,1.26333,1.26433,1.26313,1.26433,0,0.001,0.001,-0.0002070646,0.001179269,2.7795548e-05,0.00043459225,-0.0001914798,-0.0008871893,2.140984e-06,1.3229943e-06,2.3329324e-06,2.7307262e-06
19/05/2005 21:00,1.26433,1.26473,1.26333,1.26363,0,-0.0007,-0.0007,-0.00035710397,-0.0003404789,-2.4170952e-06,0.00031241047,0.00012104242,-0.0006637963,2.16007e-06,1.3284545e-06,2.3131572e-06,2.7476308e-06
19/05/2005 22:00,1.26373,1.26373,1.26255,1.26335,0,-0.00038,-0.00038,-0.0004843498,0.000120123914,-1.577413e-05,-0.00022944616,0.0007742147,-0.00031050923,2.2340316e-06,1.3346448e-06,2.2950628e-06,2.765553e-06
19/05/2005 23:00,1.26335,1.26375,1.2628,1.2631,0,-0.00025,-0.00025,-0.00045124133,0.00020262535,-1.3840432e-06,-7.4098294e-05,-0.0008619327,-4.3780492e-05,2.2064353e-06,1.3415665e-06,2.2785605e-06,2.7843732e-06
20/05/2005 00:00,1.2631,1.2638,1.2628,1.2637,0,0.0006,0.0006,-0.00057529594,0.0011897419,-1.4445861e-05,0.00021869394,0.0002755248,0.00016602923,2.1806445e-06,1.3492308e-06,2.263555e-06,2.8039667e-06
20/05/2005 01:00,1.26385,1.2642,1.2636,1.2642,0,0.00035,0.00035,-0.00031225418,0.0006319982,3.025599e-05,5.3923315e-05,0.00010069934,0.00040546805,2.2467982e-06,1.3576349e-06,2.2499498e-06,2.8242096e-06
20/05/2005 02:00,1.2642,1.26495,1.264,1.26455,0,0.00035,0.00035,-0.00054195826,0.00090361206,-1.1653821e-05,-7.014516e-05,8.024174e-05,0.00044303064,2.0925763e-06,1.3667895e-06,2.237641e-06,2.8449779e-06
20/05/2005 03:00,1.26455,1.26495,1.2642,1.26435,0,-0.0002,-0.0002,-0.0004760289,0.00027084185,5.1870593e-06,-2.9261351e-05,-0.00010577619,0.00018907149,2.102279e-06,1.3767055e-06,2.226518e-06,2.8661493e-06
20/05/2005 04:00,1.26435,1.26535,1.26345,1.26365,0,-0.0007,-0.0007,-0.00047433123,-0.00023132972,5.6609897e-06,3.4715226e-06,0.0003859636,-1.0398049e-05,2.150831e-06,1.387367e-06,2.2164743e-06,2.8876007e-06
20/05/2005 05:00,1.26375,1.26435,1.26325,1.26405,0,0.0003,0.0003,-0.00037456342,0.00065570703,1.8856392e-05,0.00015814952,0.0001702445,-0.00012853609,2.1493668e-06,1.3987592e-06,2.2073998e-06,2.9092123e-06
20/05/2005 06:00,1.26405,1.26425,1.26235,1.26335,0,-0.0007,-0.0007,-0.0005542291,-0.0001343153,-1.1455583e-05,0.0003428882,-0.0002931513,-0.00016099171,2.4149185e-06,1.4108549e-06,2.1991868e-06,2.930864e-06
20/05/2005 07:00,1.26335,1.26415,1.2629,1.2635,0,0.00015,0.00015,-0.00022961077,0.00034029566,3.9315106e-05,0.0004508279,0.0006183849,6.607359e-05,2.501375e-06,1.423624e-06,2.1917308e-06,2.9524356e-06
20/05/2005 08:00,1.2636,1.265,1.2636,1.26396,0,0.00036,0.00036,-0.0003150012,0.0006634367,1.1564478e-05,0.00013344667,-0.000507339,0.0002135979,2.4358583e-06,1.437061e-06,2.184925e-06,2.9738155e-06
20/05/2005 09:00,1.26386,1.26413,1.26313,1.26363,0,-0.00023,-0.00023,-0.00032473786,8.833926e-05,6.3986035e-06,-0.00025913067,0.00040182148,0.00023486173,2.4601457e-06,1.4511629e-06,2.1786668e-06,2.994892e-06
20/05/2005 10:00,1.26363,1.26375,1.26285,1.26285,0,-0.00078,-0.00078,-0.0003678944,-0.00041113183,-9.737897e-07,-7.122705e-05,-0.00014134892,0.0001824567,2.6464716e-06,1.4659121e-06,2.1728513e-06,3.0155609e-06
20/05/2005 11:00,1.26295,1.26295,1.26101,1.262,0,-0.00095,-0.00095,-0.00011982511,-0.00086400344,3.3828535e-05,9.893367e-06,-0.00059950224,-5.786826e-05,2.751213e-06,1.4812887e-06,2.1673768e-06,3.0357212e-06
20/05/2005 12:00,1.262,1.2621,1.2577,1.2581,0,-0.0039,-0.0039,-0.00029968328,-0.0035955345,-4.7820863e-06,-0.0003281613,0.0008584394,-0.00018917373,2.275472e-06,1.4973126e-06,2.1621436e-06,3.0552806e-06
20/05/2005 13:00,1.2582,1.2582,1.25515,1.25535,0,-0.00285,-0.00285,-0.00076238276,-0.002024171,-6.344648e-05,-0.00033656816,-0.00084382435,-0.00015195114,2.6127168e-06,1.5139777e-06,2.15705e-06,3.0741512e-06
20/05/2005 14:00,1.25535,1.25623,1.25433,1.25453,0,-0.00082,-0.00082,-0.00027280327,-0.00057994097,3.274422e-05,4.9077433e-05,1.127225e-06,-9.827835e-05,3.04681e-06,1.5312248e-06,2.1519947e-06,3.0922483e-06
20/05/2005 15:00,1.25463,1.25573,1.25353,1.25513,0,0.0005,0.0005,-0.00032522157,0.00081308815,1.2133412e-05,0.00037575467,-0.0005573867,0.00023873773,2.7940607e-06,1.5490426e-06,2.1468813e-06,3.1094892e-06
20/05/2005 16:00,1.25523,1.25623,1.25433,1.25503,0,-0.0002,-0.0002,-0.00027377222,5.921854e-05,1.4553679e-05,5.199761e-05,-6.872798e-05,0.0004046595,2.96263e-06,1.5674326e-06,2.1416263e-06,3.1257894e-06
20/05/2005 17:00,1.25493,1.25673,1.25423,1.25513,0,0.0002,0.0002,-0.00044402035,0.0006579352,-1.3914851e-05,-0.0005303652,-0.00021561362,3.939751e-05,3.0239155e-06,1.5863772e-06,2.1361516e-06,3.1410652e-06
20/05/2005 18:00,1.25508,1.25583,1.25383,1.25543,0,0.00035,0.00035,-0.00049121404,0.0008539625,-1.2748479e-05,-0.00069214904,0.00018522468,-0.0009019799,2.7945778e-06,1.6058865e-06,2.1303842e-06,3.1552388e-06
20/05/2005 19:00,1.25543,1.25583,1.25513,1.2555,0,7e-05,7e-05,-0.0002428937,0.00028540517,2.7488519e-05,-0.0002971804,-0.00012524772,-0.0017348831,2.8954169e-06,1.6259651e-06,2.124258e-06,3.1682337e-06
20/05/2005 20:00,1.2555,1.256,1.2549,1.2554,0,-0.0001,-0.0001,-0.00057959976,0.0005086634,-2.9063644e-05,-9.5100695e-05,-0.00030379923,-0.00222385,3.143207e-06,1.6465821e-06,2.1177125e-06,3.1799782e-06
22/05/2005 21:00,1.25465,1.2548,1.25405,1.25405,0,-0.0006,-0.0006,-0.0004078162,-0.0002006565,8.472689e-06,6.028328e-05,0.0006334546,-0.002132492,3.125811e-06,1.6677166e-06,2.1106969e-06,3.1904053e-06
22/05/2005 22:00,1.2541,1.25505,1.2541,1.25495,0,0.00085,0.00085,-0.00030050002,0.0011304467,2.0053329e-05,0.0003301792,-0.00048450605,-0.0015858513,3.1325658e-06,1.6893639e-06,2.1031672e-06,3.1994505e-06
22/05/2005 23:00,1.25495,1.2552,1.25415,1.2549,0,-5e-05,-5e-05,-0.00039595328,0.00034694516,-9.918788e-07,0.00028255905,0.00030217445,-0.0008875227,3.024274e-06,1.711523e-06,2.0950893e-06,3.2070539e-06
23/05/2005 00:00,1.25515,1.2558,1.255,1.2556,0,0.00045,0.00045,-0.00037746257,0.0008246722,2.790356e-06,0.0003731841,8.0590566e-05,-0.00020011837,2.8331976e-06,1.7342059e-06,2.0864422e-06,3.2131566e-06
23/05/2005 01:00,1.2556,1.2563,1.2556,1.2561,0,0.0005,0.0005,-0.00044948803,0.0009567851,-7.2970715e-06,0.00027142363,-5.1628278e-05,2.9745468e-05,2.753672e-06,1.7574218e-06,2.0772145e-06,3.217706e-06
23/05/2005 02:00,1.2561,1.2562,1.25565,1.25615,0,5e-05,5e-05,-0.00042234993,0.00047173564,6.1428693e-07,-0.000739845,-0.00011740798,3.0809642e-05,2.8081286e-06,1.7811661e-06,2.0673997e-06,3.2206553e-06
23/05/2005 03:00,1.25615,1.2565,1.25605,1.2565,0,0.00035,0.00035,-0.00038178955,0.00072516035,6.629222e-06,-0.0014281635,0.0005507824,-6.7233384e-05,2.9850335e-06,1.8054195e-06,2.0570023e-06,3.221962e-06
23/05/2005 04:00,1.25655,1.2567,1.25575,1.25595,0,-0.0006,-0.0006,-0.00042403184,-0.00017474056,-1.2276234e-06,-0.0002129558,-0.0009971111,-0.00015002835,2.825062e-06,1.8301739e-06,2.046037e-06,3.2215896e-06
23/05/2005 05:00,1.2559,1.256,1.2553,1.2557,0,-0.0002,-0.0002,-0.0005372433,0.0003521464,-1.4903082e-05,0.0012589674,0.00045899831,-0.000103375205,2.8212007e-06,1.8554337e-06,2.0345253e-06,3.2195096e-06
23/05/2005 06:00,1.2557,1.2562,1.25355,1.25385,0,-0.00185,-0.00185,-0.00044838813,-0.0014065207,4.9088317e-06,0.001163241,0.0008849991,0.0002158782,2.5513773e-06,1.8812087e-06,2.0224986e-06,3.2156959e-06
23/05/2005 07:00,1.25385,1.2562,1.25375,1.2559,0,0.00205,0.00205,-0.0004441416,0.002490021,4.120502e-06,0.00037903327,0.00063088455,0.00039934088,2.3404818e-06,1.9075185e-06,2.0099953e-06,3.2101316e-06
23/05/2005 08:00,1.2559,1.256,1.25444,1.25454,0,-0.00136,-0.00136,-0.00072129344,-0.00060506794,-3.3638582e-05,0.00015507228,-0.0003885476,0.00040107899,2.6665525e-06,1.9343454e-06,1.9970614e-06,3.202805e-06
23/05/2005 09:00,1.25454,1.2553,1.25454,1.25515,0,0.00061,0.00061,-0.000544175,0.0011473288,6.8462437e-06,0.00016571365,-0.0001142972,0.00047852102,2.5587642e-06,1.9616662e-06,1.9837548e-06,3.193707e-06
23/05/2005 10:00,1.25515,1.25605,1.25445,1.25455,0,-0.0006,-0.0006,-0.0005503497,-5.3991265e-05,4.3409436e-06,-0.00028781893,0.0003201711,0.0002651219,2.7540368e-06,1.9894642e-06,1.9701272e-06,3.182842e-06
23/05/2005 11:00,1.25465,1.25565,1.25445,1.25525,0,0.0006,0.0006,-0.00045101688,0.0010341406,1.687631e-05,-0.0003629871,-0.00019906288,-2.2824315e-06,2.5579911e-06,2.017731e-06,1.9562365e-06,3.170221e-06
23/05/2005 12:00,1.25525,1.2564,1.25445,1.2556,0,0.00035,0.00035,0.00016658822,9.109851e-05,9.2313254e-05,-4.236274e-05,2.6253489e-05,-0.0002778942,1.6759163e-06,2.0465523e-06,1.94213e-06,3.1558645e-06
23/05/2005 13:00,1.2556,1.2579,1.25535,1.2576,0,0.002,0.002,0.000452574,0.0014601061,8.731997e-05,0.00019049324,-0.00044831372,-0.00028562546,1.3936915e-06,2.0760326e-06,1.9278457e-06,3.1398088e-06
23/05/2005 14:00,1.2576,1.2597,1.2573,1.2578,0,0.0002,0.0002,0.00021627682,-2.9831339e-05,1.3554518e-05,8.475058e-05,0.00076971063,-0.0003283977,1.3918282e-06,2.1061965e-06,1.9134418e-06,3.1220843e-06
23/05/2005 15:00,1.2579,1.2583,1.25696,1.25736,0,-0.00054,-0.00054,0.00010912699,-0.0006396357,-9.491224e-06,5.7933925e-05,-0.00039713827,-0.00021487084,1.393217e-06,2.1370306e-06,1.8989903e-06,3.1027228e-06
23/05/2005 16:00,1.25736,1.25736,1.25536,1.25616,0,-0.0012,-0.0012,8.472745e-05,-0.0012738968,-1.0830728e-05,2.0978649e-05,0.00041418264,-0.00029698777,1.5032808e-06,2.1685025e-06,1.8845644e-06,3.081761e-06
23/05/2005 17:00,1.25616,1.25836,1.25606,1.2581,0,0.00194,0.00194,0.0003772021,0.001532058,3.073988e-05,0.00023039641,0.000102268496,-0.00020773501,1.3037472e-06,2.2006002e-06,1.8702333e-06,3.0592428e-06
23/05/2005 18:00,1.258,1.2583,1.2574,1.2577,0,-0.0003,-0.0003,0.0002187211,-0.00051151327,-7.207863e-06,0.00023168919,-0.000379878,7.258475e-05,1.3297359e-06,2.2333215e-06,1.8560689e-06,3.0352146e-06
23/05/2005 19:00,1.2577,1.2583,1.2575,1.2583,0,0.0006,0.0006,0.00025584496,0.00034585613,-1.7010656e-06,-0.00035485334,5.2339696e-05,0.00048398584,1.2568958e-06,2.2666436e-06,1.8421515e-06,3.0097237e-06
23/05/2005 20:00,1.2583,1.2587,1.25771,1.25771,0,-0.00059,-0.00059,0.00033845846,-0.00093591656,7.4580894e-06,-0.00066030823,-0.00018636833,0.0005914972,1.2015353e-06,2.3005496e-06,1.8285616e-06,2.982825e-06
23/05/2005 21:00,1.25781,1.25841,1.25671,1.25671,0,-0.0011,-0.0011,0.00027490372,-0.0013676861,-7.21767e-06,0.00020066932,0.00049558835,0.00051599153,1.1501569e-06,2.3350165e-06,1.8153827e-06,2.9545743e-06
23/05/2005 22:00,1.25691,1.25788,1.25678,1.25688,0,-3e-05,-3e-05,0.00013254974,-0.00013703,-2.5519746e-05,0.0005610621,-0.0011312873,0.0003217247,1.1383487e-06,2.3700125e-06,1.8026941e-06,2.9250325e-06
23/05/2005 23:00,1.25688,1.25748,1.25668,1.25738,0,0.0005,0.0005,0.00028496457,0.00021079798,4.2374913e-06,0.000102108526,0.0020145015,0.00028676714,1.1337149e-06,2.4054964e-06,1.7905738e-06,2.8942663e-06
24/05/2005 00:00,1.25738,1.25778,1.25691,1.25691,0,-0.00047,-0.00047,0.00021476657,-0.0006755062,-9.2604e-06,-0.00014038772,-0.0018347601,0.0002874767,1.1243415e-06,2.4414257e-06,1.7790974e-06,2.8623454e-06
24/05/2005 01:00,1.25691,1.25701,1.25561,1.25591,0,-0.001,-0.001,0.00011832772,-0.0010984228,-1.9905014e-05,-0.00039499224,0.00095347705,0.00022764823,1.2556948e-06,2.477742e-06,1.7683296e-06,2.829346e-06
24/05/2005 02:00,1.25591,1.25641,1.25581,1.25616,0,0.00025,0.00025,0.00025804638,-1.4119241e-05,6.072889e-06,-8.6819484e-05,-0.00055076403,0.000258665,1.2134276e-06,2.51439e-06,1.7583319e-06,2.7953454e-06
24/05/2005 03:00,1.25616,1.25676,1.25616,1.25656,0,0.0004,0.0004,0.0002015776,0.00020447247,-6.050068e-06,0.00069393724,0.00045954314,-6.5677477e-06,1.1115113e-06,2.5513286e-06,1.7491693e-06,2.7604246e-06
24/05/2005 04:00,1.25656,1.25676,1.25636,1.25656,0,0.0,0.0,0.00028461916,-0.0002906685,6.049334e-06,0.0007192729,-0.00055858004,-1.4060723e-05,1.0760709e-06,2.5885151e-06,1.7409002e-06,2.724668e-06
24/05/2005 05:00,1.25656,1.25755,1.25646,1.25755,0,0.00099,0.00099,0.00042749746,0.000542048,2.0454474e-05,-0.00065250095,0.0008287948,-0.00017472148,1.0246799e-06,2.6258995e-06,1.7335849e-06,2.6881594e-06
24/05/2005 06:00,1.25755,1.26,1.25745,1.2594,0,0.00185,0.00185,0.00080211175,0.0009892397,5.8648588e-05,-0.0011582706,-0.00062493706,-0.00032457252,9.524172e-07,2.663442e-06,1.7272818e-06,2.6509808e-06
24/05/2005 07:00,1.2594,1.2597,1.2584,1.2596,0,0.0002,0.0002,0.0002466759,-1.3227886e-06,-4.5353117e-05,-0.0001013618,-0.00019586449,-0.00044974015,9.327855e-07,2.7011e-06,1.7220474e-06,2.6132175e-06
24/05/2005 08:00,1.2596,1.2601,1.2577,1.25801,0,-0.00159,-0.00159,0.0005859572,-0.002194075,1.81178e-05,0.00068396906,-0.00056590326,-0.0003978289,9.4085544e-07,2.7388078e-06,1.7179312e-06,2.574959e-06
24/05/2005 09:00,1.25791,1.2583,1.2566,1.2579,0,-1e-05,-1e-05,0.00040066082,-0.00039301426,-1.7646558e-05,0.0004844153,0.001838755,-0.00035136484,8.8582755e-07,2.7765204e-06,1.7149655e-06,2.536297e-06
24/05/2005 10:00,1.2579,1.26095,1.2577,1.26025,0,0.00235,0.00235,0.0007433101,0.0015732327,3.3457225e-05,1.8450268e-05,-0.0010472954,-0.00022534964,8.913843e-07,2.8142265e-06,1.713173e-06,2.4973249e-06
24/05/2005 11:00,1.26025,1.26265,1.25925,1.26255,0,0.0023,0.0023,0.00064372487,0.0016545226,1.7525501e-06,-0.00055764255,0.000238482,0.00010830209,9.628247e-07,2.8519091e-06,1.7125896e-06,2.4581277e-06
24/05/2005 12:00,1.26265,1.26265,1.26125,1.2614,0,-0.00125,-0.00125,0.00012761408,-0.0013067627,-7.085135e-05,-0.0003243964,-0.00043527177,0.0006217349,9.620927e-07,2.889524e-06,1.7132436e-06,2.4187923e-06
24/05/2005 13:00,1.2614,1.2617,1.25928,1.25938,0,-0.00202,-0.00202,-0.0003774253,-0.001535209,-0.00010736574,0.00041495223,4.6242985e-05,0.0005789145,9.5338993e-07,2.9270082e-06,1.7151546e-06,2.3794103e-06
24/05/2005 14:00,1.25923,1.26096,1.25788,1.2583,0,-0.00093,-0.00093,-0.0001372299,-0.0007667476,-2.6022502e-05,0.0003926082,0.0007733493,0.0003292819,9.377702e-07,2.9643088e-06,1.718342e-06,2.340068e-06
